id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
226593,Bers,"[216569, 7590]",2,bers,2020-10-05T17:16:48Z,2020-10-05T16:28:45Z,2024-04-16T02:37:33Z,11,58,47,https://api.ldjam.com/vx/node2/get/216569+7590,/events/ludum-dare/47/bers,"['https://uma-waratte.itch.io/bers-eng', 'https://youtu.be/ABqyk7XErCM']",0,0,0,21,4.211,58,4,132,3.842,260,4.474,23,3.974,414,3.868,225,4.553,6,4.263,70,-80.930748215088
223784,"Hang on, Bill!","[57647, 46827, 34993]",3,hang-on-bill,2020-10-05T22:00:00Z,2020-10-03T15:18:19Z,2024-04-16T02:37:33Z,67,59,47,https://api.ldjam.com/vx/node2/get/57647+46827+34993,/events/ludum-dare/47/hang-on-bill,"['https://freesound.org/', 'https://soundcloud.com/brett-van-donsel', 'https://www.1001fonts.com/small-pixel7-font.html![image1_960x600.jpg](///raw/f21/e/z/384bc.jpg']",52.628739037354,18,19.25,80.571428571429,4.208,59,4.203,39,3.703,388,4.114,232,4.386,115,,,4.316,26,4.122,117,-46.88541923185
226621,Spaghetti Quest,"[124464, 6590]",2,spaghetti-quest,2020-10-05T22:00:43Z,2020-10-05T16:46:56Z,2024-04-16T02:37:33Z,38,59,47,https://api.ldjam.com/vx/node2/get/124464+6590,/events/ludum-dare/47/spaghetti-quest,"['https://twitter.com/anidealgift', 'https://youtu.be/A1my1CBSIkk', 'https://twitter.com/pedrogamedev', 'https://www.instagram.com/hellopabloandres', 'https://instagram.com/paolo.vicenzi']",99.333325900986,50,37.125,38.625,4.208,59,4.139,62,4.149,68,3.847,534,4.23,213,4.108,96,4.297,31,4.203,86,1.1120278331117
213690,Time Raider,"[2885, 10739, 161752]",3,time-raider,2020-10-05T22:56:34Z,2020-09-21T18:03:02Z,2024-04-16T02:37:33Z,25,61,47,https://api.ldjam.com/vx/node2/get/2885+10739+161752,/events/ludum-dare/47/time-raider,"['https://teamterrible.itch.io/Time-Raider', 'https://itch.io/game/edit/780740](///raw/54b/z/387c1.png', 'https://itch.io/game/edit/780740](///raw/54b/z/3865b.jpg']",89.986448844311,30,20.75,30.428571428571,4.207,61,4.31,16,3.379,757,3.948,415,4.552,50,,,3.2,439,3.914,257,-2.2991579081606
226615,Spirit Journey,"[143796, 213604, 227279]",3,spirit-journey,2020-10-05T20:49:36Z,2020-10-05T16:44:52Z,2024-04-16T02:37:33Z,29,62,47,https://api.ldjam.com/vx/node2/get/143796+213604+227279,/events/ludum-dare/47/spirit-journey,[],93.135613082442,21,28.625,38.857142857143,4.203,62,4.027,118,3.676,422,4.054,292,4.697,15,4.257,51,,,4.378,33,-29.190078775498
219327,This House Looks Familiar,[219324],1,this-house-looks-familiar,2020-10-05T21:54:19Z,2020-10-02T00:28:13Z,2024-04-16T02:37:33Z,45,63,47,https://api.ldjam.com/vx/node2/get/219324,/events/ludum-dare/47/this-house-looks-familiar,[],60.357532958539,40,18.625,52.125,4.202,63,3.775,304,3.913,201,4.471,26,4.308,157,4.382,32,2.675,821,4.559,8,-19.585370099226
224972,City Loop,"[133277, 90764, 228688]",3,city-loop,2020-10-05T11:26:02Z,2020-10-04T14:33:36Z,2024-04-16T02:37:33Z,18,64,47,https://api.ldjam.com/vx/node2/get/133277+90764+228688,/events/ludum-dare/47/city-loop,[],134.67131705142,28,49.875,28.5,4.196,64,4.089,86,3.839,264,4.482,20,3.554,801,3.574,456,2.659,829,3.435,755,0
227570,Twisted Citadel,"[55689, 122344, 92993]",3,twisted-citadel,2020-10-05T22:54:16Z,2020-10-05T21:45:18Z,2024-04-16T02:37:33Z,35,65,47,https://api.ldjam.com/vx/node2/get/55689+122344+92993,/events/ludum-dare/47/twisted-citadel,[],87.053705138538,0,33.25,44.875,4.193,65,3.989,148,3.693,401,4.116,230,4.261,191,4.091,102,2.679,819,3.866,308,-44.600959318415
226475,Asteri,"[80002, 58984, 80037, 55945]",4,asteri,2020-10-05T18:09:51Z,2020-10-05T15:02:30Z,2024-04-16T02:37:33Z,26,66,47,https://api.ldjam.com/vx/node2/get/80002+58984+80037+55945,/events/ludum-dare/47/asteri,['https://youtu.be/TopuWNcycZI'],89.128700392437,28,21.25,27.75,4.192,66,3.593,503,3.58,524,3.574,859,4.365,122,4.625,8,2.55,907,4.204,85,-0.4282674925764
212425,TANKNAT,"[482, 484, 448]",3,tanknat,2020-10-05T21:48:45Z,2020-09-16T06:11:51Z,2024-04-16T02:37:33Z,39,67,47,https://api.ldjam.com/vx/node2/get/482+484+448,/events/ludum-dare/47/tanknat,"['https://unity.com', 'https://www.audiotool.com', 'https://ephtracy.github.io']",94.475498594666,64,40.5,46.375,4.185,67,4.207,37,4.054,109,4.391,42,4.033,361,3.644,397,2.667,824,3.705,454,-0.39656468185055
218003,For { },[166158],1,for,2020-10-05T19:01:34Z,2020-09-30T22:45:50Z,2024-04-16T02:37:33Z,39,67,47,https://api.ldjam.com/vx/node2/get/166158,/events/ludum-dare/47/for,[],46.326220668874,1,5.875,28.375,4.185,67,4.13,67,4.407,13,4.407,37,4,378,3.444,563,2.717,791,3.673,501,-53.012850610064
221204,SentIO,"[130081, 133940]",2,sentio,2020-10-05T21:35:18Z,2020-10-02T19:22:34Z,2024-04-16T02:37:33Z,19,69,47,https://api.ldjam.com/vx/node2/get/130081+133940,/events/ludum-dare/47/sentio,[],81.2636055372,8,13.125,20.875,4.184,69,3.868,235,4.553,3,3.5,935,3.737,646,3.333,666,3.974,115,4.105,124,-9.4263127924492
214653,Glide,"[48617, 56995, 105683]",3,glide,2020-10-05T21:41:28Z,2020-09-25T00:20:43Z,2024-04-16T02:37:33Z,31,70,47,https://api.ldjam.com/vx/node2/get/48617+56995+105683,/events/ludum-dare/47/glide,[],115.67034896476,37,36.125,32,4.183,70,4,132,4.233,45,4.133,215,4.117,292,3.95,161,,,4.05,147,-2.1663218956347
212909,Loopocalypse,"[212906, 224328, 224327, 213186]",4,loopocalypse,2020-10-05T21:57:35Z,2020-09-17T20:13:48Z,2024-04-16T02:37:33Z,16,71,47,https://api.ldjam.com/vx/node2/get/212906+224328+224327+213186,/events/ludum-dare/47/loopocalypse,['https://opengameart.org/users/sketchylogic'],123.60330811826,21,34.375,26.857142857143,4.18,71,4.1,83,3.78,307,4.64,6,4.68,24,,,4.5,12,4.25,73,-3.4539031080734
212610,WHILE(ALIVE),[770],1,whilealive,2020-10-05T22:18:02Z,2020-09-16T18:48:52Z,2024-04-16T02:37:33Z,27,72,47,https://api.ldjam.com/vx/node2/get/770,/events/ludum-dare/47/whilealive,[],74.728947432809,49,21.5,39.5,4.179,72,3.962,168,3.974,153,4.038,311,4.41,101,4,142,3.052,529,4.158,100,0
215320,Dungeon Break,"[75872, 84529]",2,dungeon-break,2020-10-05T22:13:23Z,2020-09-26T23:16:53Z,2024-04-16T02:37:33Z,30,72,47,https://api.ldjam.com/vx/node2/get/75872+84529,/events/ludum-dare/47/dungeon-break,['https://ldjam.com/events/ludum-dare/47/dungeon-break/dungeon-break-a-post-mortem'],83.879858243159,45,27,39.375,4.179,72,3.949,181,3.667,434,4.09,254,4.308,157,3.953,159,3.162,461,4.289,60,-3.0237724247146
226214,DEATH STRING,[5749],1,death-string,2020-10-05T09:59:40Z,2020-10-05T09:57:11Z,2024-04-16T02:37:33Z,66,74,47,https://api.ldjam.com/vx/node2/get/5749,/events/ludum-dare/47/death-string,"['https://twitter.com/Trixelized', 'https://www.youtube.com/user/Miziziziz', 'https://www.youtube.com/user/pjboy25762']",29.987077320098,1,7.25,108.83333333333,4.178,74,4.164,52,4.467,7,4.294,92,4.051,350,3.858,235,,,,,-73.792104880067
222264,Exit Only,[193341],1,exit-only,2020-10-05T22:56:59Z,2020-10-02T22:06:15Z,2024-04-16T02:37:33Z,38,75,47,https://api.ldjam.com/vx/node2/get/193341,/events/ludum-dare/47/exit-only,"['https://kinggra1.itch.io/exit-only', 'https://twitter.com/gkgames']",108.71146130092,36,22.75,32.4,4.177,75,4.133,65,4.417,11,4.323,74,,,,,,,4,181,-1.3363629580975
223871,The Looper's Path,[11483],1,the-loopers-path,2020-10-05T18:19:53Z,2020-10-03T16:12:44Z,2024-04-16T02:37:33Z,16,76,47,https://api.ldjam.com/vx/node2/get/11483,/events/ludum-dare/47/the-loopers-path,[],60.437526511088,0,7.625,21.875,4.175,76,4.05,109,3.95,166,4.65,5,4.675,26,4.1,98,3.711,206,4,181,-42.264973081037
225202,Pufferfish Panic : Proliferating Pressure,"[25452, 205206, 188700, 227147]",4,pufferfish-panic-proliferating-pressure,2020-10-05T21:09:04Z,2020-10-04T17:47:13Z,2024-04-16T02:37:33Z,19,77,47,https://api.ldjam.com/vx/node2/get/25452+205206+188700+227147,/events/ludum-dare/47/pufferfish-panic-proliferating-pressure,[],96.790604154699,18,22.25,24.75,4.174,77,4.217,31,3.696,396,3.522,916,3.891,497,3.87,219,3.848,151,3.667,506,-1.5268072165338
216771,Grabby - The Ultimate Grabbinator,"[216445, 219031, 216256]",3,grabby-the-ultimate-grabbinator,2020-10-05T21:06:05Z,2020-09-29T12:28:46Z,2024-04-16T02:37:33Z,43,78,47,https://api.ldjam.com/vx/node2/get/216445+219031+216256,/events/ludum-dare/47/grabby-the-ultimate-grabbinator,['https://www.youtube.com/playlist?list=PLeSiYSq7rYXDabA7sfoxMpGodfYmJp5O5'],116.79151064746,48,79.625,59.375,4.172,78,4.233,27,4.254,36,3.121,1254,4.008,377,4.136,81,4.228,45,4.082,133,-23.917825891549
219098,Too Hot to Handle,"[81770, 81779]",2,too-hot-to-handle,2020-10-05T21:54:57Z,2020-10-01T20:38:11Z,2024-04-16T02:37:33Z,26,78,47,https://api.ldjam.com/vx/node2/get/81770+81779,/events/ludum-dare/47/too-hot-to-handle,[],135.95032281085,11,59.375,33.125,4.172,78,4.016,127,4.453,8,4.125,223,4.047,356,4.065,113,2.554,905,4.283,63,-29.39686670118
224981,Aztec Ride,"[224978, 56661, 224395, 145075]",4,aztec-ride,2020-10-05T22:50:37Z,2020-10-04T14:44:20Z,2024-04-16T02:37:33Z,244,80,47,https://api.ldjam.com/vx/node2/get/224978+56661+224395+145075,/events/ludum-dare/47/aztec-ride,"['https://twitter.com/chasebethea', 'https://twitter.com/IdanRooze', 'https://twitter.com/OriBrusi', 'https://idanro.itch.io/quetzalcoatl', 'https://www.youtube.com/watch?v=pNWEdP91i-Y', 'https://play.google.com/store/apps/details?id=com.DrimiaInteractive.AztecRide', 'https://twitter.com/OmerZadok']",86.023252670426,54,74,484.625,4.17,80,4.007,130,4.108,85,3.833,555,4.507,62,4.282,45,4.111,70,4.072,141,-71.473584917282
218819,Magmania,"[1573, 3908]",2,magmanic,2020-10-05T22:32:22Z,2020-10-01T17:19:45Z,2024-04-16T02:37:33Z,27,81,47,https://api.ldjam.com/vx/node2/get/1573+3908,/events/ludum-dare/47/magmanic,[],72.906209031298,27,14.75,28.75,4.167,81,4.125,72,4.107,86,4.375,49,4.107,302,3.75,319,3.25,415,3.86,313,-1.7242671962215
226910,GIANT Sushi Party!,"[11202, 4926, 4890]",3,giant-sushi-party,2020-10-05T21:41:02Z,2020-10-05T18:54:23Z,2024-04-16T02:37:33Z,28,82,47,https://api.ldjam.com/vx/node2/get/11202+4926+4890,/events/ludum-dare/47/giant-sushi-party,['http://www.zoglu.net/trucs/giant-sushi-party'],71.641121788578,16,19.375,38.75,4.162,82,4.041,113,3.676,422,4.23,124,4.297,166,4.23,57,3.865,146,3.886,289,-22.957908446306
227207,Stagnatum,"[19409, 8735, 1668, 93526]",4,stagnatum,2020-10-05T21:56:37Z,2020-10-05T20:36:58Z,2024-04-16T02:37:33Z,22,83,47,https://api.ldjam.com/vx/node2/get/19409+8735+1668+93526,/events/ludum-dare/47/stagnatum,[],90.652202301865,30,20.75,30,4.161,83,3.768,310,3.625,486,4.375,49,4.696,16,4.214,61,,,4.232,78,-7.4179900227448
216417,That Dream Again,"[216416, 215233, 216439]",3,that-dream-again,2020-10-05T21:49:05Z,2020-09-28T23:34:24Z,2024-04-16T02:37:33Z,39,84,47,https://api.ldjam.com/vx/node2/get/216416+215233+216439,/events/ludum-dare/47/that-dream-again,[],124.72191289246,26,82.25,53.875,4.157,84,4.019,125,3.87,235,3.88,501,4.269,185,4.202,65,3,558,4.311,54,-29.524893923481
212542,Hung On Justice,"[78780, 162277]",2,hung-on-justice,2020-10-05T19:22:33Z,2020-09-16T15:13:12Z,2024-04-16T02:37:33Z,63,85,47,https://api.ldjam.com/vx/node2/get/78780+162277,/events/ludum-dare/47/hung-on-justice,"['https://www.1001fonts.com/cowboys-font.html', 'https://freesound.org/people/YleArkisto/sounds/410370/']",104.53213042952,66,48.625,45.5,4.156,85,4.174,49,3.856,247,3.711,709,4.217,227,3.5,501,3.153,467,3.907,267,2.7105182026191
218915,Roundabout Way,"[35482, 33728]",2,roundabout-way,2020-10-05T20:30:45Z,2020-10-01T18:28:08Z,2024-04-16T02:37:33Z,90,86,47,https://api.ldjam.com/vx/node2/get/35482+33728,/events/ludum-dare/47/roundabout-way,"['https://www.harristype.com/', 'https://www.dafont.com/day-roman.font']",88.246812973614,88,77.875,116,4.155,86,4.181,45,3.743,345,4.5,15,4.293,167,3.982,151,3.495,307,3.823,347,-30.600241134336
221002,SYNTH WIZARD,[211761],1,synth-wizard,2020-10-05T19:32:37Z,2020-10-02T18:37:24Z,2024-04-16T02:37:33Z,20,87,47,https://api.ldjam.com/vx/node2/get/211761,/events/ludum-dare/47/synth-wizard,[],99.469492278688,10,23.375,24.625,4.152,87,4.174,49,4.196,56,4.065,277,4.022,372,4.696,2,3.45,326,4.022,172,-11.654779140123
216349,Woofice Chair!,"[94, 2325, 9626, 216170]",4,woofice-chair,2020-10-05T22:58:01Z,2020-09-28T21:42:46Z,2024-04-16T02:37:33Z,64,88,47,https://api.ldjam.com/vx/node2/get/94+2325+9626+216170,/events/ludum-dare/47/woofice-chair,"['https://kroltan.github.io/', 'https://whalesandgames.itch.io/', 'http://whalesandgames.com', 'https://discord.whalesandgames.com/', 'https://twitter.com/MoskiDraws', 'https://twitter.com/WhalesAndGames', 'https://twitter.com/JorgeGameDev', 'https://twitter.com/robinaite']",85.818103835373,82,52.75,72.625,4.15,88,3.908,204,3.775,316,3.873,510,4.75,11,4.123,92,4.31,29,4,181,-13.662042365756
213875,Free The Rollies!,[9836],1,rollies-adventure,2020-10-05T01:43:52Z,2020-09-22T10:46:11Z,2024-04-16T02:37:33Z,24,89,47,https://api.ldjam.com/vx/node2/get/9836,/events/ludum-dare/47/rollies-adventure,[],103.417537999,20,25,27.857142857143,4.148,89,4.058,105,4.212,50,3.942,422,4.25,198,,,3.94,123,3.96,214,-6.1057993974015
218526,Hyperloop,"[103086, 139741, 103057, 139870, 103095, 103159, 103099, 176806, 176953, 187860, 204593, 215793, 212806, 115710, 228637]",15,hyperloop-2,2020-10-05T21:57:01Z,2020-10-01T13:12:16Z,2024-04-16T02:37:33Z,87,90,47,https://api.ldjam.com/vx/node2/get/103086+139741+103057+139870+103095+103159+103099+176806+176953+187860+204593+215793+212806+115710+228637,/events/ludum-dare/47/hyperloop-2,['https://eduke.itch.io/hyperloop'],100,217,202,115.625,4.147,90,3.816,272,3.03,1113,3.47,969,4.448,90,4.435,23,3.054,526,4.404,26,-28.211300032576
227771,SNAKE SNAKE SNAKE,[301],1,snake-snake-snake,2020-10-05T22:55:08Z,2020-10-05T22:04:02Z,2024-04-16T02:37:33Z,26,91,47,https://api.ldjam.com/vx/node2/get/301,/events/ludum-dare/47/snake-snake-snake,"['https://sheepolution.com', 'https://eagleon.newgrounds.com/', 'https://soundcloud.com/eagleon', 'https://twitter.com/Sheepolution']",95.673607402664,26,21.625,32.833333333333,4.145,91,4.194,40,3.855,248,4.194,158,4.145,280,,,,,4,181,-8.3484861008832
225879,Goop Loop,[125796],1,goop-loop,2020-10-05T20:16:14Z,2020-10-04T23:52:16Z,2024-04-16T02:37:33Z,42,92,47,https://api.ldjam.com/vx/node2/get/125796,/events/ludum-dare/47/goop-loop,"['https://fistoftheforgotten.com', 'https://store.steampowered.com/app/1454550/Goop_Loop/', 'https://www.youtube.com/watch?v=RmnInooGk28', 'https://twitch.tv/jitspoe/', 'https://discord.fistoftheforgotten.com', 'https://twitter.com/jitspoe/', 'https://www.twitch.tv/videos/762156354', 'https://youtube.com/jitspoe/', 'https://www.youtube.com/watch?v=HWtu-_wEPcM']",62.446149049405,23,20.375,53.25,4.14,92,4.144,60,4.24,41,4.549,10,3.654,710,3.788,295,4.18,53,3.794,377,-29.784385225653
216761,lüp blaster,"[147441, 142010]",2,lup-blaster,2020-10-05T21:30:54Z,2020-09-29T12:20:58Z,2024-04-16T02:37:33Z,29,93,47,https://api.ldjam.com/vx/node2/get/147441+142010,/events/ludum-dare/47/lup-blaster,[],98.459753930755,36,27.75,29.625,4.138,93,4.5,2,3.304,833,3.897,480,3.776,609,4.071,111,2.522,920,3.815,359,-18.039294464308
227363,Shatter,[123620],1,shatter,2020-10-05T21:47:48Z,2020-10-05T21:13:27Z,2024-04-16T02:37:33Z,26,94,47,https://api.ldjam.com/vx/node2/get/123620,/events/ludum-dare/47/shatter,[],114.01754250991,27,26,28,4.135,94,4.058,105,4.058,106,3.712,708,4.212,231,,,,,4.115,118,0
216260,Djinn Alwaqt,"[214761, 216263, 213499, 215992, 216584, 216258, 216359, 216689, 125886, 219998, 219978]",11,djinn-alwaqt,2020-10-05T18:27:34Z,2020-09-28T20:08:51Z,2024-04-16T02:37:33Z,30,95,47,https://api.ldjam.com/vx/node2/get/214761+216263+213499+215992+216584+216258+216359+216689+125886+219998+219978,/events/ludum-dare/47/djinn-alwaqt,"['https://www.linkedin.com/in/audreyamiable/', 'https://ldjam.com/users/johndaivisse/', 'https://www.linkedin.com/in/yannisdm/', 'https://www.linkedin.com/in/mallaurie-le-bihan', 'https://www.linkedin.com/in/alexis-sainsard/', 'https://www.linkedin.com/in/charles-bouyssou/', 'https://www.linkedin.com/in/markkadzharov/', 'https://www.linkedin.com/in/eloi-fg/', 'https://www.linkedin.com/in/maxime-templé-8a1277b0/', 'https://www.linkedin.com/in/florentdappe/', 'https://www.linkedin.com/in/nam-mirbeau-baudin-639050174/']",89.742360539312,61,30,43.714285714286,4.134,95,3.774,305,3.939,179,4.413,35,4.655,30,4.214,61,3,,4.22,79,0.31545819682302
214488,Break the Loop,[165394],1,break-the-loop-2,2020-10-05T21:16:46Z,2020-09-24T12:31:03Z,2024-04-16T02:37:33Z,26,96,47,https://api.ldjam.com/vx/node2/get/165394,/events/ludum-dare/47/break-the-loop-2,[],103.7221954977,3,28.375,31.285714285714,4.133,96,4.121,76,4.25,37,4.617,7,3.85,547,,,3.431,336,3.833,336,-27.377878007182
220037,.determinant point,"[79181, 131711]",2,determinant-point,2020-10-05T21:56:55Z,2020-10-02T12:27:14Z,2024-04-16T02:37:33Z,17,97,47,https://api.ldjam.com/vx/node2/get/79181+131711,/events/ludum-dare/47/determinant-point,[],124.18408411301,31,32,24.857142857143,4.13,97,3.977,159,3.957,161,4.261,103,4.26,193,3.864,232,,,4.045,150,-0.58038795459289
222333,Stucker,[90952],1,stucker,2020-10-05T20:49:28Z,2020-10-02T22:15:36Z,2024-04-16T02:37:33Z,43,97,47,https://api.ldjam.com/vx/node2/get/90952,/events/ludum-dare/47/stucker,[],116.37147309034,71,54,46.714285714286,4.13,97,4.076,91,3.87,235,3.783,624,4,378,,,3.054,526,3.602,578,0.28409148148786
217382,Knights of the Holy Loop,"[5855, 192948]",2,knight-of-the-holy-loop,2020-10-05T22:40:01Z,2020-09-30T09:11:14Z,2024-04-16T02:37:33Z,71,99,47,https://api.ldjam.com/vx/node2/get/5855+192948,/events/ludum-dare/47/knight-of-the-holy-loop,"['https://oddly-shaped-pixels.itch.io/knights-of-the-holy-loop', 'https://twitter.com/Flazone', 'https://twitter.com/rend1720']",87.664185889484,58,50.625,66.875,4.129,99,3.917,200,4.1,89,4.326,72,4.394,109,3.892,202,3.221,428,3.906,269,-20.072628249198
213721,Quivering,[43488],1,quivering,2020-10-05T19:22:13Z,2020-09-21T19:55:06Z,2024-04-16T02:37:33Z,32,100,47,https://api.ldjam.com/vx/node2/get/43488,/events/ludum-dare/47/quivering,['https://www.youtube.com/watch?v=lPZKn9FLwYM'],84.054847518179,63,32.5,47,4.128,100,4.13,67,3.904,207,3.783,624,4.054,346,3.833,256,2.962,600,3.727,431,-1.058230841517
221851,Keyspace,"[187667, 187752]",2,keyspace,2020-10-05T21:19:08Z,2020-10-02T21:38:25Z,2024-04-16T02:37:33Z,20,101,47,https://api.ldjam.com/vx/node2/get/187667+187752,/events/ludum-dare/47/keyspace,"['https://twitter.com/jontopielski', 'https://twitter.com/mafgar_online']",121.59903283466,28,43.25,34.571428571429,4.125,101,4.076,91,4.121,82,2.281,1629,3.606,753,3.606,429,,,3.717,444,-8.411628729046
227396,Orbits,[184988],1,orbits-1,2020-10-05T22:48:54Z,2020-10-05T21:18:49Z,2024-04-16T02:37:33Z,29,101,47,https://api.ldjam.com/vx/node2/get/184988,/events/ludum-dare/47/orbits-1,"['https://godotengine.org/', 'https://twitter.com/captainproton42', 'https://www.bfxr.net/']",139.88531457794,38,39.625,34,4.125,101,3.984,151,3.688,403,4.047,305,4.281,173,,,,,,,0
214251,Shadow of Archimedes,"[186175, 186149, 186151, 194314, 194378]",5,shadow-of-archimedes,2020-10-04T04:19:06Z,2020-09-23T15:44:11Z,2024-04-16T02:37:33Z,48,103,47,https://api.ldjam.com/vx/node2/get/186175+186149+186151+194314+194378,/events/ludum-dare/47/shadow-of-archimedes,['https://atomotron.github.io/shadow-of-archimedes/'],62.866959858974,43,18.625,55,4.123,103,3.806,283,4.057,107,4.157,196,4.241,204,3.765,310,,,4.106,123,-20.326754258682
216000,Chicxulub,"[80705, 77099, 79279, 239285]",4,chicxulub,2020-10-05T22:41:54Z,2020-09-28T14:09:49Z,2024-04-16T02:37:33Z,55,104,47,https://api.ldjam.com/vx/node2/get/80705+77099+79279+239285,/events/ludum-dare/47/chicxulub,['https://ldjam.com/events/ludum-dare/47/chicxulub/chicxulub-post-mortem'],100.56550874974,72,66.875,67.125,4.121,104,4.205,38,3.258,893,3.177,1220,4.129,289,4.054,117,3.782,168,3.831,340,-16.771429745421
222863,OOO,"[50696, 182408]",2,ooo-1,2020-10-05T21:09:05Z,2020-10-03T03:17:54Z,2024-04-16T02:37:33Z,25,104,47,https://api.ldjam.com/vx/node2/get/50696+182408,/events/ludum-dare/47/ooo-1,[],92.38812073831,29,25.5,30.875,4.121,104,4.034,114,3.9,209,4.283,94,4.224,219,3.983,150,3,558,3.569,624,-3.0340758913369
226713,load_save();,"[36198, 228122]",2,load-save,2020-10-05T21:59:24Z,2020-10-05T17:31:11Z,2024-04-16T02:37:33Z,13,106,47,https://api.ldjam.com/vx/node2/get/36198+228122,/events/ludum-dare/47/load-save,"['https://twitter.com/Lewmothmusic', 'https://twitter.com/TheRubr', 'https://twitter.com/ISmotrovs']",75.377836144441,10,9.375,20,4.118,106,4.176,47,4.088,95,3.618,808,3.941,452,3.778,301,2.5,,3.875,296,-16.261149267791
215869,8BEATS,"[92991, 201442, 78092]",3,8beats,2020-10-05T21:42:35Z,2020-09-28T10:34:10Z,2024-04-16T02:37:33Z,44,107,47,https://api.ldjam.com/vx/node2/get/92991+201442+78092,/events/ludum-dare/47/8beats,"['https://www.danielebaschieri.eu/](https://www.danielebaschieri.eu/', 'http://eguichardmusic.wixsite.com/home](http://eguichardmusic.wixsite.com/home', 'https://suosunty.wixsite.com/michelemontini](https://suosunty.wixsite.com/michelemontini', 'https://dangerblack.itch.io/8beats](https://dangerblack.itch.io/8beats']",91.714002929396,66,40.375,49,4.115,107,4.125,72,4.344,22,4.043,308,3.854,544,4.51,14,3.326,385,3.587,591,-3.9231077169477
218900,K7Dungeon,"[218898, 219361, 218906, 5605]",4,k7dungeon,2020-10-05T22:46:25Z,2020-10-01T18:18:29Z,2024-04-16T02:37:33Z,17,107,47,https://api.ldjam.com/vx/node2/get/218898+219361+218906+5605,/events/ludum-dare/47/k7dungeon,"['https://linktr.ee/BartenderDev', 'http://linktr.ee/leoborges_lb', 'https://www.instagram.com/nicoconot/', 'https://www.instagram.com/gustavopvboas/']",138.20103496845,8,50.375,27.375,4.115,107,3.885,225,3.58,524,3.942,422,4.577,45,4.308,41,3.761,178,4.06,143,-18.170694477524
224588,Roller Riches,"[25919, 113069]",2,roller-riches,2020-10-05T21:48:26Z,2020-10-04T07:17:30Z,2024-04-16T02:37:33Z,84,107,47,https://api.ldjam.com/vx/node2/get/25919+113069,/events/ludum-dare/47/roller-riches,[],93.273790530888,82,87,118.57142857143,4.115,107,4.212,36,3.638,471,3.945,420,3.737,646,,,3.987,107,3.735,426,-36.995077548143
226059,Office Dating Simulator 2020,"[179831, 204132, 181262, 320570]",4,office-dating-simulator-2020,2020-10-05T22:54:38Z,2020-10-05T05:51:01Z,2024-04-16T02:37:33Z,45,107,47,https://api.ldjam.com/vx/node2/get/179831+204132+181262+320570,/events/ludum-dare/47/office-dating-simulator-2020,[],106.27625725976,8,31.625,29,4.115,107,4.111,80,3.556,548,3.278,1130,4.37,119,3.815,270,4.554,4,4.019,174,-22.335683665238
219578,Defuse in under 5,[52965],1,defuse-in-under-5,2020-10-05T13:39:53Z,2020-10-02T06:25:16Z,2024-04-16T02:37:33Z,166,111,47,https://api.ldjam.com/vx/node2/get/52965,/events/ludum-dare/47/defuse-in-under-5,[],41.982139059367,16,17.625,292.875,4.114,111,4.099,85,3.928,192,4.3,85,4.093,312,3.888,208,2.946,611,3.701,460,-72.843509985644
223611,Loopy Particle Simulator,[3600],1,loopy-particle-simulator,2020-10-05T22:17:13Z,2020-10-03T12:56:36Z,2024-04-16T02:37:33Z,28,111,47,https://api.ldjam.com/vx/node2/get/3600,/events/ludum-dare/47/loopy-particle-simulator,"['https://ldjam.com/events/ludum-dare/47/fractman', 'https://ldjam.com/events/ludum-dare/47/stamp', 'https://ldjam.com/events/ludum-dare/47/floodsloops', 'https://twitter.com/@tomalego']",77.036221605504,20,15.875,37,4.114,111,4.057,107,4.486,6,4.457,28,3.943,450,3.457,542,,,,,-17.800506347321
227819,Hangin' Around,[172590],1,hangin-around,2020-10-05T22:35:47Z,2020-10-05T22:12:49Z,2024-04-16T02:37:33Z,62,111,47,https://api.ldjam.com/vx/node2/get/172590,/events/ludum-dare/47/hangin-around,[],89.141951514128,43,62.875,80.125,4.114,111,4.304,18,3.886,221,3.891,488,4.131,285,4.064,114,4.448,14,4.193,92,-32.716036212588
215439,Rewind Dungeon,"[202492, 215143, 203042, 86595]",4,rewind-dungeon,2020-10-05T21:46:33Z,2020-09-27T11:58:29Z,2024-04-16T02:37:33Z,36,114,47,https://api.ldjam.com/vx/node2/get/202492+215143+203042+86595,/events/ludum-dare/47/rewind-dungeon,"['https://twitter.com/guriid0', 'https://twitter.com/fishmasterino']",103.43639662081,58,44,48.142857142857,4.112,114,4,132,4.082,96,4.01,342,4.255,197,,,2.734,779,3.598,580,-7.2457442738757
214567,Orbital Clutter,[84897],1,orbital-clutter,2020-10-05T22:21:10Z,2020-09-24T18:24:20Z,2024-04-16T02:37:33Z,22,115,47,https://api.ldjam.com/vx/node2/get/84897,/events/ludum-dare/47/orbital-clutter,[],78.334945180064,8,13.5,23,4.109,115,4.022,123,4,123,4.227,128,3.913,478,3.167,772,2.393,,3.447,746,-20.227596478253
