id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
385118,INFINIWITCH,"[342640, 343066, 392039]",3,infiniwitch,2024-04-15T23:20:23Z,2024-04-08T18:09:38Z,2024-10-25T15:51:24Z,46,11,55,https://api.ldjam.com/vx/node2/get/342640+343066+392039,/events/ludum-dare/55/infiniwitch,[],123.90364270697,149,81.75,62,4.425,11,4.375,11,4.283,25,4.117,228,4.098,304,4.042,113,,,4.075,143,0.38684863987393
384196,resown,[97711],1,resown,2024-04-15T20:34:25Z,2024-04-04T19:14:40Z,2024-10-25T15:51:24Z,39,12,55,https://api.ldjam.com/vx/node2/get/97711,/events/ludum-dare/55/resown,"['https://beefyuncle.itch.io/resown', 'https://ogmo-editor-3.github.io/', 'https://www.youtube.com/watch?v=kHTDFbXhU7s']",87.460012184674,48,25.625,39.428571428571,4.419,12,4.284,28,4.135,56,3.081,995,4.408,118,4.355,20,,,4.513,11,-2.9752964268982
385411,Ordinary Wizards Doing Ordinary Things,"[159213, 385885]",2,ordinary-wizards-doing-ordinary-things,2024-04-15T17:30:02Z,2024-04-09T12:05:33Z,2024-10-25T15:51:24Z,51,13,55,https://api.ldjam.com/vx/node2/get/159213+385885,/events/ludum-dare/55/ordinary-wizards-doing-ordinary-things,['https://fupicat.itch.io/owdot'],76.889203959559,58,23.5,40.75,4.41,13,4.321,18,3.91,148,4.09,245,4.5,71,4.41,13,4.487,9,4.158,93,2.6592526550268
385428,The Royal Writ,[237261],1,the-royal-writ,2024-04-15T21:46:28Z,2024-04-09T12:29:00Z,2024-10-25T15:51:24Z,100,13,55,https://api.ldjam.com/vx/node2/get/237261,/events/ludum-dare/55/the-royal-writ,[],79.765280667719,60,63.625,134,4.41,13,4.129,73,3.908,149,3.788,494,4.781,5,4.496,7,4.011,110,4.398,30,-47.617727817282
385153,FAINA,[138348],1,fai-na,2024-04-15T22:44:26Z,2024-04-08T19:38:51Z,2024-10-25T15:51:24Z,40,15,55,https://api.ldjam.com/vx/node2/get/138348,/events/ludum-dare/55/fai-na,[],76.056659041897,40,23.5,47.571428571429,4.402,15,4.196,47,3.761,253,4.587,9,4.67,20,,,3.198,489,4.289,52,-17.216264561528
385567,Make New Friends,[221199],1,make-new-friends,2024-04-16T01:44:21Z,2024-04-09T17:30:57Z,2024-10-25T15:51:24Z,66,16,55,https://api.ldjam.com/vx/node2/get/221199,/events/ludum-dare/55/make-new-friends,['https://soundcloud.com/rodney-halko'],46.447393964477,0,10.625,57.428571428571,4.4,16,4.558,3,3.925,132,3.45,759,4.392,128,4.627,3,,,4.293,51,-57.893658661317
391966,Repeater,"[12551, 116507, 187789]",3,repeater,2024-04-16T00:11:51Z,2024-04-15T18:10:49Z,2024-10-25T15:51:24Z,28,17,55,https://api.ldjam.com/vx/node2/get/12551+116507+187789,/events/ludum-dare/55/repeater,[],73.0553122756,31,11.875,31,4.379,17,4.207,45,4.276,27,3.466,748,4.172,268,,,,,4.5,13,-6.7772764264196
392469,Path of Aratron,[3600],1,path-of-aratron,2024-04-16T00:07:55Z,2024-04-15T23:50:37Z,2024-10-25T15:51:24Z,41,18,55,https://api.ldjam.com/vx/node2/get/3600,/events/ludum-dare/55/path-of-aratron,[],45.711620391384,31,8.75,49,4.372,18,4.234,40,4.394,12,4.213,163,4.245,222,4.064,101,,,4.085,139,-29.651015701456
384820,Weedwacker,"[384819, 297242, 384865]",3,weedwacker,2024-04-15T23:59:07Z,2024-04-08T04:21:25Z,2024-10-25T15:51:24Z,29,19,55,https://api.ldjam.com/vx/node2/get/384819+297242+384865,/events/ludum-dare/55/weedwacker,[],112.23815125617,44,36.375,34.142857142857,4.348,19,4.424,7,4.015,89,4.121,226,4.47,91,,,3.393,383,4.141,104,4.1000484326593
389399,Glyph Tower ,"[139668, 250824, 221750, 368027]",4,glyph-tower,2024-04-16T00:59:49Z,2024-04-13T02:32:01Z,2024-10-25T15:51:24Z,88,20,55,https://api.ldjam.com/vx/node2/get/139668+250824+221750+368027,/events/ludum-dare/55/glyph-tower,['https://assetstore.unity.com/packages/tools/input-management/gesture-recognizer-86410'],67.401860157478,96,42.25,107.42857142857,4.346,20,4.139,69,4.288,23,4.364,69,4.534,60,4.212,47,3.8,,4.306,46,-24.976072738265
389668,Demonic Panic,"[218582, 221105, 213241, 221097, 212509, 221142, 393111]",7,demonic-panic,2024-04-16T00:53:05Z,2024-04-13T07:27:10Z,2024-10-25T15:51:24Z,51,20,55,https://api.ldjam.com/vx/node2/get/218582+221105+213241+221097+212509+221142+393111,/events/ludum-dare/55/demonic-panic,[],49.283288290696,24,16,66.875,4.346,20,4.262,34,4.185,43,4.592,7,4.523,65,4.123,75,3.445,352,4.115,117,-37.838573586103
392518,The Weaver from the remote hamlet,"[4019, 370172, 1554, 15820, 393128]",5,spiritweaver,2024-04-16T01:56:32Z,2024-04-16T00:18:18Z,2024-10-25T15:51:24Z,47,22,55,https://api.ldjam.com/vx/node2/get/4019+370172+1554+15820+393128,/events/ludum-dare/55/spiritweaver,"['https://github.com/ephread/inkgd/tree/main', 'https://www.inklestudios.com/ink/', 'https://tyrannas.itch.io/spiritweaver', 'https://freesound.org/people/moogleoftheages/sounds/729536/']",102.89269871672,93,58.625,56.375,4.345,22,3.973,152,4.191,41,4.455,35,4.518,68,4.1,83,2.99,603,4.436,22,0.92737687925269
384283,Devil's Advocate,"[384280, 292230, 337242, 386759, 269522]",5,devils-advocate-1,2024-04-16T00:58:26Z,2024-04-05T07:57:29Z,2024-10-25T15:51:24Z,23,23,55,https://api.ldjam.com/vx/node2/get/384280+292230+337242+386759+269522,/events/ludum-dare/55/devils-advocate-1,[],103.50983390135,34,30,29,4.333,23,4.111,84,3.574,382,4.222,159,4.778,6,4.352,21,4.407,21,4.537,9,1.6001016001524
384723,Slay the Skull,"[4827, 4840, 368383]",3,slay-the-skull,2024-04-16T00:56:59Z,2024-04-07T19:15:32Z,2024-10-25T15:51:24Z,22,23,55,https://api.ldjam.com/vx/node2/get/4827+4840+368383,/events/ludum-dare/55/slay-the-skull,[],81.234135507024,10,16.25,25.625,4.333,23,4.438,4,3.292,651,4.292,111,4.417,108,4.065,100,3.341,411,4.104,129,-14.912874037697
383941,Blåkulla,"[25021, 26231, 93735, 3784]",4,blakulla,2024-04-16T00:22:14Z,2024-04-03T08:44:34Z,2024-10-25T15:51:24Z,37,25,55,https://api.ldjam.com/vx/node2/get/25021+26231+93735+3784,/events/ludum-dare/55/blakulla,[],106.36462210632,79,47.375,42.875,4.329,25,4.134,71,4.085,66,4.549,19,4.61,30,4.061,103,3,590,4.232,73,-14.967570326459
390613,Where Have All the Globbletops Gone?,"[284287, 278050, 298219, 321715, 278052]",5,where-have-all-the-globbletops-gone,2024-04-16T01:55:54Z,2024-04-14T06:41:54Z,2024-10-25T15:51:24Z,29,25,55,https://api.ldjam.com/vx/node2/get/284287+278050+298219+321715+278052,/events/ludum-dare/55/where-have-all-the-globbletops-gone,[],120.97167578183,6,52.5,36.875,4.329,25,4.086,94,3.929,129,3.586,655,4.671,19,4.426,10,4.429,19,4.543,8,-35.580624748598
389718,Alien Summoner,"[3953, 244504, 1002, 22568, 244517]",5,alien-summoner,2024-04-15T23:45:36Z,2024-04-13T08:15:29Z,2024-10-25T15:51:24Z,36,27,55,https://api.ldjam.com/vx/node2/get/3953+244504+1002+22568+244517,/events/ludum-dare/55/alien-summoner,[],100.71685505459,46,35.25,35.75,4.324,27,4.426,5,3.779,235,4.152,203,4.529,63,4.294,32,4.015,107,4.176,87,3.0988391271727
386783,Faemori,"[239710, 386903, 387331, 392162]",4,faemori,2024-04-15T19:59:57Z,2024-04-11T16:01:31Z,2024-10-25T15:51:24Z,35,28,55,https://api.ldjam.com/vx/node2/get/239710+386903+387331+392162,/events/ludum-dare/55/faemori,[],101.26854965356,18,30.125,34.714285714286,4.303,28,4.167,56,3.818,209,4.355,74,4.606,33,4.288,34,,,4.167,88,-16.85205807169
385500,⸸ INVERSIO NEGOTIUM ⸸,"[243929, 284686, 238740, 124028]",4,inversio-negotium,2024-04-16T01:48:20Z,2024-04-09T15:04:32Z,2024-10-25T15:51:24Z,30,29,55,https://api.ldjam.com/vx/node2/get/243929+284686+238740+124028,/events/ludum-dare/55/inversio-negotium,['https://www.youtube.com/watch?v=2GF8O_RX0mo'],123.00353706244,72,58.25,45.142857142857,4.302,29,4.267,31,4.256,32,4.512,25,4.261,205,4.302,29,,,4.326,41,5.705765784974
392703,Mushroom Conundrum,"[5221, 1573, 247485, 12867, 91279, 4311]",6,mushroom-conundrum,2024-04-16T01:30:57Z,2024-04-16T01:06:06Z,2024-10-25T15:51:24Z,20,30,55,https://api.ldjam.com/vx/node2/get/5221+1573+247485+12867+91279+4311,/events/ludum-dare/55/mushroom-conundrum,[],81.649658092773,19,14,22,4.3,30,4.325,17,3.725,276,4.25,135,4.375,138,3.95,152,4.2,55,4.25,68,2.1980647783726
384617,Manku the Magician,"[384616, 391115, 388082, 391109, 271494, 385911, 391697]",7,manku-the-magician,2024-04-15T23:40:29Z,2024-04-07T07:10:28Z,2024-10-25T15:51:24Z,78,31,55,https://api.ldjam.com/vx/node2/get/384616+391115+388082+391109+271494+385911+391697,/events/ludum-dare/55/manku-the-magician,"['https://earthquackgames.carrd.co/', 'https://www.youtube.com/watch?v=RqzMsl7P4ek', 'https://porchor.itch.io/manku-the-magician']",100,90,108.625,107,4.292,31,4.047,108,3.816,213,3.915,400,4.821,3,4.284,36,4.485,10,4.282,56,-25.291263236237
383819,Burn with me,[354631],1,burn-with-me,2024-04-16T00:53:01Z,2024-04-02T07:50:21Z,2024-10-25T15:51:24Z,70,32,55,https://api.ldjam.com/vx/node2/get/354631,/events/ludum-dare/55/burn-with-me,"['https://nozomu57.itch.io/burn-with-me', 'https://store.steampowered.com/app/2954010/Burn_With_Me/', 'https://nozomugames.com/']",57.735026918963,32,32.5,98.5,4.291,32,4.352,15,4,91,4.439,39,4.296,186,4.026,119,3.167,500,4.204,78,-47.389571919085
389435,Gacha Panic,"[12133, 289515, 214036, 288170, 386049, 386046, 392722]",7,gacha-panic,2024-04-16T01:04:26Z,2024-04-13T03:04:40Z,2024-10-25T15:51:24Z,71,33,55,https://api.ldjam.com/vx/node2/get/12133+289515+214036+288170+386049+386046+392722,/events/ludum-dare/55/gacha-panic,[],51.800058622539,77,25.625,96.5,4.289,33,4.105,87,4.021,87,4.237,147,4.705,12,4.271,39,4.378,26,4.312,44,-26.856305808361
384058,Demon Chalk,"[261538, 280238, 380302]",3,demon-chalk,2024-04-16T00:48:19Z,2024-04-03T22:35:10Z,2024-10-25T15:51:24Z,47,34,55,https://api.ldjam.com/vx/node2/get/261538+280238+380302,/events/ludum-dare/55/demon-chalk,"['https://amberfallstudio.itch.io/demon-chalk-working-leaderboard,']",73.904312388102,92,34,63.25,4.282,34,4.226,42,4.266,30,4.581,11,4.476,87,4.081,93,3.198,489,3.908,274,-4.0440352567319
384892,Type My Name,"[384866, 384890, 384870, 384894]",4,type-my-name,2024-04-14T21:40:41Z,2024-04-08T10:14:12Z,2024-10-25T15:51:24Z,28,35,55,https://api.ldjam.com/vx/node2/get/384866+384890+384870+384894,/events/ludum-dare/55/type-my-name,[],133.28597643845,43,58.625,34,4.281,35,4.125,75,4,91,4.328,90,4.742,9,4.156,65,3.71,214,4.281,57,2.1203771466373
386641,Tower Of Madness,"[187871, 388484, 389651, 389685, 392032]",5,tower-of-madness,2024-04-16T00:23:09Z,2024-04-11T12:22:51Z,2024-10-25T15:51:24Z,48,35,55,https://api.ldjam.com/vx/node2/get/187871+388484+389651+389685+392032,/events/ludum-dare/55/tower-of-madness,[],104.32890723343,75,55.375,59.285714285714,4.281,35,4.164,61,3.69,297,4.345,81,4.491,80,,,3.973,124,4.184,81,-14.181998048674
390697,Demon Burger,"[5225, 392413]",2,demon-burger,2024-04-15T23:40:27Z,2024-04-14T09:36:47Z,2024-10-25T15:51:24Z,25,37,55,https://api.ldjam.com/vx/node2/get/5225+392413,/events/ludum-dare/55/demon-burger,[],73.8548945876,7,14.25,31,4.276,37,4.207,45,4.431,7,4.276,119,4.466,92,,,4.362,28,4.276,60,-24.330941253291
386375,A Tale of Six Rites,"[1068, 376500]",2,a-tale-of-six-rites,2024-04-15T18:12:49Z,2024-04-11T05:21:34Z,2024-10-25T15:51:24Z,18,38,55,https://api.ldjam.com/vx/node2/get/1068+376500,/events/ludum-dare/55/a-tale-of-six-rites,[],78.833300486132,22,13.75,23.125,4.273,38,3.886,203,3.955,107,3.5,715,4.614,27,4.643,2,2.406,935,4.545,7,3.4538675096427
386711,TechnoMonk RITUAL,"[167588, 166822]",2,technomonk-ritual,2024-04-15T23:49:51Z,2024-04-11T14:25:16Z,2024-10-25T15:51:24Z,27,38,55,https://api.ldjam.com/vx/node2/get/167588+166822,/events/ludum-dare/55/technomonk-ritual,"['https://github.com/derkork/godot-statecharts', 'https://github.com/furan0/ld55', 'https://furaune.itch.io/technomonk', 'https://github.com/furan0/ld55/commit/388a87192c4e3c8dcaed22c4a9c3f5f1f02e4ced']",68.762350669281,16,10.875,24,4.273,38,4.159,64,3.955,107,3.682,582,4.409,116,4.159,62,4.432,17,4.136,105,-11.31751394253
388760,Shadows of the Devils,[106880],1,shadows-of-the-devils,2024-04-16T00:52:33Z,2024-04-12T22:30:54Z,2024-10-25T15:51:24Z,34,40,55,https://api.ldjam.com/vx/node2/get/106880,/events/ludum-dare/55/shadows-of-the-devils,['https://www.youtube.com/channel/UCxmng6_DMIayDwkiWGVzVRQ'],131.66794825671,58,46.375,37,4.271,40,4.029,118,3.886,165,4.714,2,4.414,112,,,,,4.286,54,5.5426004338017
391398,Excuse Me... Are You Summoning Crokel?,"[215233, 216416, 216439]",3,excuse-me-are-you-summoning-crokel,2024-04-15T14:49:23Z,2024-04-15T00:57:38Z,2024-10-25T15:51:24Z,24,40,55,https://api.ldjam.com/vx/node2/get/215233+216416+216439,/events/ludum-dare/55/excuse-me-are-you-summoning-crokel,['https://bokonon-yossarian.itch.io/excuse-me-are-you-summoning-crokel'],86.968107813438,9,18.625,25.625,4.271,40,4.313,22,3.917,140,3.875,421,4.146,283,4.063,102,3.045,565,4.043,169,-14.419957572038
391888,Crystalline,"[368051, 2764]",2,crystalline,2024-04-15T17:41:12Z,2024-04-15T16:58:39Z,2024-10-25T15:51:24Z,32,40,55,https://api.ldjam.com/vx/node2/get/368051+2764,/events/ludum-dare/55/crystalline,['https://triplecubes.itch.io/crystalline'],89.165744741665,50,28.125,36.375,4.271,40,4.171,54,3.843,194,4.157,201,4.343,157,4.3,30,3,590,3.897,284,0.79052613579393
387133,Evil Wizard Tower Tycoon,"[88825, 247336, 376395]",3,evil-wizard-tower-tycoon,2024-04-16T01:30:35Z,2024-04-11T23:17:45Z,2024-10-25T15:51:24Z,25,43,55,https://api.ldjam.com/vx/node2/get/88825+247336+376395,/events/ludum-dare/55/evil-wizard-tower-tycoon,[],97.072534339415,34,24.5,27,4.26,43,4.3,26,3.64,337,3.78,497,4.68,18,4.26,40,4.14,66,4.3,48,5.9625885652035
384276,The Unsummoning,"[316643, 336965, 384871, 385092, 385331, 297716, 221079, 390979]",8,the-unsummoning,2024-04-15T23:00:45Z,2024-04-05T06:18:49Z,2024-10-25T15:51:24Z,36,44,55,https://api.ldjam.com/vx/node2/get/316643+336965+384871+385092+385331+297716+221079+390979,/events/ludum-dare/55/the-unsummoning,[],82.462112512353,44,21.25,32.25,4.258,44,4.065,102,3.903,150,3.968,345,4.581,44,3.839,200,3.519,312,3.845,334,4.7041687945755
392800,SLUMMONER,"[245646, 373208, 244680, 251350, 321190]",5,slummoner,2024-04-16T01:48:43Z,2024-04-16T01:41:18Z,2024-10-25T15:51:24Z,26,44,55,https://api.ldjam.com/vx/node2/get/245646+373208+244680+251350+321190,/events/ludum-dare/55/slummoner,"['https://soundcloud.com/eatyourbones', 'https://www.youtube.com/@yellohbear']",71.486321192568,47,17.375,35,4.258,44,4.106,86,3.924,134,4.091,241,3.97,400,4.288,34,4.621,5,4.182,82,4.1396678626123
391856,CHAZM,[296146],1,chazm,2024-04-15T17:37:28Z,2024-04-15T16:25:06Z,2024-10-25T15:51:24Z,43,46,55,https://api.ldjam.com/vx/node2/get/296146,/events/ludum-dare/55/chazm,"['http://amarokczukay.itch.io/chazm', 'https://www.fontget.com/font/owre-kynge/']",110.7946257803,35,51.25,48.857142857143,4.255,46,4.362,14,3.787,230,3.298,863,4.191,247,4.255,41,,,4.054,159,-20.449804162038
390213,Summoner Kit Simulator,"[315447, 315453, 315452]",3,summoner-kit-kimulator,2024-04-15T20:48:57Z,2024-04-13T18:13:32Z,2024-10-25T15:51:24Z,42,47,55,https://api.ldjam.com/vx/node2/get/315447+315453+315452,/events/ludum-dare/55/summoner-kit-kimulator,['https://youtu.be/yRHlSwD9sHo'],90.977596565985,66,33.625,47.571428571429,4.25,47,3.913,188,4.283,25,3.957,354,4.533,61,,,4.256,45,4.511,12,-7.8867627056323
388872,theGRIMOIRE_,[35897],1,thegrimoire,2024-04-15T22:00:24Z,2024-04-12T23:28:38Z,2024-10-25T15:51:24Z,97,48,55,https://api.ldjam.com/vx/node2/get/35897,/events/ludum-dare/55/thegrimoire,['https://discord.gg/DHYB6teejU'],142.0996400147,82,91.875,74.4,4.247,48,4.035,112,4.247,34,4.215,161,,,,,,,4.306,46,-13.242396757229
383933,Dungeon of the Bone Summoner,"[250426, 194027]",2,dungeon-of-the-bone-summoner,2024-04-16T00:54:44Z,2024-04-03T07:52:06Z,2024-10-25T15:51:24Z,25,49,55,https://api.ldjam.com/vx/node2/get/250426+194027,/events/ludum-dare/55/dungeon-of-the-bone-summoner,[],91.55860813383,42,24.625,34.714285714286,4.242,49,4.303,25,4.061,75,4.394,56,4.424,104,,,4,111,4.045,166,-1.6450081867355
388161,Heroes of Keys & Kingdoms,"[221350, 95010, 406450]",3,heroes-of-keys-kingdoms,2024-04-16T00:12:33Z,2024-04-12T17:31:36Z,2024-10-25T15:51:24Z,31,49,55,https://api.ldjam.com/vx/node2/get/221350+95010+406450,/events/ludum-dare/55/heroes-of-keys-kingdoms,"['https://github.com/SamBumgardner/alphabet-heroes/pull/46', 'https://github.com/SamBumgardner/alphabet-heroes', 'https://nbumgardner.itch.io/ludum-dare-55-heroes-of-keys-kingdoms', 'https://github.com/nathanhoad/godot_sound_manager', 'https://github.com/SamBumgardner/alphabet-heroes/pull/45']",92.612499689914,43,27.125,32.625,4.242,49,4.161,63,4.419,10,4.081,252,3.952,414,3.8,220,3.431,359,3.871,308,2.6718863442538
385609,Rituals,"[78486, 386265]",2,ritual-2,2024-04-16T00:49:05Z,2024-04-09T19:17:56Z,2024-10-25T15:51:24Z,22,51,55,https://api.ldjam.com/vx/node2/get/78486+386265,/events/ludum-dare/55/ritual-2,['https://www.instagram.com/nelow.games/'],66.723719879219,14,8.125,22,4.238,51,3.738,322,4.381,14,4.476,30,4.595,38,,,2.464,,4.571,6,-18.010840825008
392037,Hyper Hydra,"[187090, 14888, 393126]",3,hyper-hydra,2024-04-15T22:56:58Z,2024-04-15T19:01:14Z,2024-10-25T15:51:24Z,35,52,55,https://api.ldjam.com/vx/node2/get/187090+14888+393126,/events/ludum-dare/55/hyper-hydra,[],103.18585866567,73,59.625,57,4.232,52,4.196,47,4.054,76,3.732,538,4.614,27,4.212,47,3.123,529,3.87,309,-7.3537192687513
385950,The Summoning of IN-SI-LA,"[385948, 385953, 385969, 386033, 386026, 386892]",6,the-summoning-of-in-si-la,2024-04-15T23:20:46Z,2024-04-10T13:53:15Z,2024-10-25T15:51:24Z,51,53,55,https://api.ldjam.com/vx/node2/get/385948+385953+385969+386033+386026+386892,/events/ludum-dare/55/the-summoning-of-in-si-la,"['https://memento-holodosi.itch.io/the-summoning-of-in-si-la', 'https://twitter.com/xxxVanyaxx', 'https://twitter.com/joyfulmuraena']",122.85902336679,117,122.5,67.25,4.231,53,3.848,230,3.455,496,4.351,75,4.701,14,4.303,28,3.042,570,4.432,24,-2.7655130391205
391912,SummonInn,"[162890, 318272, 320677]",3,summoninn,2024-04-15T18:50:23Z,2024-04-15T17:29:25Z,2024-10-25T15:51:24Z,71,54,55,https://api.ldjam.com/vx/node2/get/162890+318272+320677,/events/ludum-dare/55/summoninn,"['https://www.instagram.com/smartcreative.games/', 'https://twitter.com/_SMARTcreative']",78.902242742361,27,51.75,96.142857142857,4.221,54,4.242,37,3.842,195,3.213,913,4.416,110,,,3.283,442,4.163,91,-48.05995030155
383200,Dicey Demons,"[138962, 217336, 342129, 329489, 372836, 300795, 216331]",7,dicey-demons,2024-04-16T01:46:02Z,2024-03-27T15:22:26Z,2024-10-25T15:51:24Z,45,55,55,https://api.ldjam.com/vx/node2/get/138962+217336+342129+329489+372836+300795+216331,/events/ludum-dare/55/dicey-demons,"['https://www.ableton.com/en/', 'https://drgvdg.itch.io/dicey-demons', 'https://procreate.com/', 'https://levi.dev', 'https://natasha.dev](https://natasha.dev', 'https://clerium.itch.io](https://clerium.itch.io/', 'https://www.youtube.com/watch?v=nRomWI3wxOg', 'https://soundcloud.com/hanadulcet', 'https://drgvdg.itch.io](https://drgvdg.itch.io', 'https://godotengine.org/']",67.709136906553,38,20,51,4.214,55,4.153,65,3.816,213,4.214,162,4.408,118,4.173,59,,,4.156,96,-23.435850651122
