id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
400032,Zeus Needs You,"[398588, 399950]",2,zeus-needs-you,2024-10-07T22:36:46Z,2024-10-04T11:46:37Z,2025-03-02T22:29:02Z,31,11,56,https://api.ldjam.com/vx/node2/get/398588+399950,/events/ludum-dare/56/zeus-needs-you,[],156.00294087845,44,84.875,35.875,4.368,11,4.147,41,4.118,44,4.368,51,4.838,4,4.227,31,4.544,4,4.353,32,0.85544757642951
400344,Burning Bells - Lilleborg 1259,"[3784, 26231]",2,burning-bells-lilleborg-1259,2024-10-07T21:32:41Z,2024-10-04T15:59:29Z,2025-03-02T22:29:02Z,31,12,56,https://api.ldjam.com/vx/node2/get/3784+26231,/events/ludum-dare/56/burning-bells-lilleborg-1259,['https://ezb.sh'],77.361802492241,51,19.75,38.857142857143,4.365,12,3.973,118,3.514,370,3.75,483,4.649,31,4.243,29,,,4.473,11,-3.3510402704512
404563,Build The Sun,"[6693, 286850]",2,build-the-sun,2024-10-07T22:50:34Z,2024-10-07T22:48:23Z,2025-03-02T22:29:02Z,51,13,56,https://api.ldjam.com/vx/node2/get/6693+286850,/events/ludum-dare/56/build-the-sun,['https://store.steampowered.com//app/3303480'],55.673580011638,12,17.125,56.25,4.355,13,4.018,95,4.182,30,4.5,16,4.679,25,4.37,14,3.36,369,4.25,54,-41.683538202329
404282,Sheep County,"[320773, 104957, 46889]",3,sheep-county,2024-10-07T21:58:32Z,2024-10-07T21:40:14Z,2025-03-02T22:29:02Z,18,14,56,https://api.ldjam.com/vx/node2/get/320773+104957+46889,/events/ludum-dare/56/sheep-county,[],119.20791213585,32,40.5,29.5,4.352,14,4.444,3,3.964,90,3.696,525,4.714,14,4.222,32,3.839,135,4.481,9,0.81634007555276
404005,Florian the Tiny Hunter,"[8735, 19409, 1668, 93526]",4,florian-the-tiny-hunter,2024-10-07T21:28:53Z,2024-10-07T19:48:20Z,2025-03-02T22:29:02Z,22,15,56,https://api.ldjam.com/vx/node2/get/8735+19409+1668+93526,/events/ludum-dare/56/florian-the-tiny-hunter,"['https://cosmicadventuresquad.itch.io/florian', 'https://ko-fi.com/cosmicadventuresquad', 'https://twitter.com/tenlki', 'https://twitter.com/ouroborose', 'https://discord.com/invite/s4b5fAt7Q6', 'https://twitter.com/squad_cosmic', 'https://twitter.com/stregawolf']",86.479086943795,35,21.875,30.25,4.345,15,4.103,55,3.655,249,4.345,58,4.69,22,4.321,17,3.36,369,4.357,31,2.8061559005924
395966,Tiny Galaxies,"[259831, 260660, 385571, 259843, 238321]",5,tiny-galaxies,2024-10-07T17:52:38Z,2024-09-13T22:43:00Z,2025-03-02T22:29:02Z,42,16,56,https://api.ldjam.com/vx/node2/get/259831+260660+385571+259843+238321,/events/ludum-dare/56/tiny-galaxies,[],102.0286041538,71,47.625,46.75,4.344,16,4.433,4,3.789,169,4.222,105,4.356,132,4.1,64,3.57,253,4.211,70,-3.0703923601808
396199,The Red Beetle Squad,"[239597, 366553, 269926]",3,the-red-beetle-squad,2024-10-07T16:06:41Z,2024-09-18T07:36:49Z,2025-03-02T22:29:02Z,36,17,56,https://api.ldjam.com/vx/node2/get/239597+366553+269926,/events/ludum-dare/56/the-red-beetle-squad,['https://vidu.itch.io/red-beetle-squad'],101.72923478186,47,33.375,33.25,4.339,17,3.891,151,4.452,7,4.219,108,4.786,8,4.533,3,3.776,156,4.4,22,5.2574780747073
396843,Tiny Creatures - Lost Kittens,[239675],1,tiny-creatures-lost-kittens,2024-10-07T21:56:53Z,2024-09-24T17:36:57Z,2025-03-02T22:29:02Z,27,17,56,https://api.ldjam.com/vx/node2/get/239675,/events/ludum-dare/56/tiny-creatures-lost-kittens,[],77.688499525862,21,12.75,29.5,4.339,17,3.982,108,3.625,271,4.554,10,,,,,3.54,271,4.804,1,-14.087530701578
395281,Tiny Ducks,"[258153, 397596]",2,tiny-ducks,2024-10-07T16:48:04Z,2024-08-29T22:01:01Z,2025-03-02T22:29:02Z,39,19,56,https://api.ldjam.com/vx/node2/get/258153+397596,/events/ludum-dare/56/tiny-ducks,[],91.410038552929,54,38.75,54.142857142857,4.337,19,4.202,33,3.337,517,3.788,456,4.443,85,,,3.942,91,4.183,85,-12.328599248079
403939,Horseless Headman,[403938],1,horseless-headman,2024-10-07T19:43:21Z,2024-10-07T19:02:22Z,2025-03-02T22:29:02Z,39,20,56,https://api.ldjam.com/vx/node2/get/403938,/events/ludum-dare/56/horseless-headman,[],74.141044030536,40,22.125,47.142857142857,4.33,20,4.261,22,3.783,175,3.151,879,4.872,3,,,4.067,56,4.189,80,-16.453264695399
402360,Head'quarters,"[139668, 250824, 221750]",3,headquarters,2024-10-07T22:48:18Z,2024-10-05T19:50:30Z,2025-03-02T22:29:02Z,113,21,56,https://api.ldjam.com/vx/node2/get/139668+250824+221750,/events/ludum-dare/56/headquarters,['https://yogurtthehorse.itch.io/leaderboards'],48.733971724045,48,23.75,154.125,4.321,21,3.895,150,4.042,64,4.562,9,4.718,12,4.477,6,3.948,89,4.359,30,-52.050136722232
399227,Cheddalier,"[11467, 114657]",2,cheddalier,2024-10-07T19:47:13Z,2024-10-03T15:53:16Z,2025-03-02T22:29:02Z,49,22,56,https://api.ldjam.com/vx/node2/get/11467+114657,/events/ludum-dare/56/cheddalier,[],104.26585871994,38,65.5,61.25,4.317,22,4.042,86,3.915,112,3.917,339,4.633,34,4.195,41,3.902,108,4.35,34,-27.25504282925
401368,Your Dreadful Majesty,"[9649, 9653, 243353]",3,your-dreadful-majesty,2024-10-07T21:55:30Z,2024-10-04T22:24:33Z,2025-03-02T22:29:02Z,10,23,56,https://api.ldjam.com/vx/node2/get/9649+9653+243353,/events/ludum-dare/56/your-dreadful-majesty,"['https://yanri.cc/games/yydm/', 'https://twitter.com/yanrishatum']",181.81818181818,26,50,21.5,4.316,23,3.875,159,3.526,353,3.974,280,4.675,26,,,,,4.7,3,4.7873663991168
396768,Sewer Tales,"[88825, 247336, 376395]",3,sewer-tales,2024-10-07T22:22:53Z,2024-09-24T10:03:49Z,2025-03-02T22:29:02Z,17,24,56,https://api.ldjam.com/vx/node2/get/88825+247336+376395,/events/ludum-dare/56/sewer-tales,[],102.52494153309,10,23.125,23,4.31,24,4.119,50,3.762,182,4.595,6,4.881,2,4.214,34,4.024,63,4.19,79,-8.7129070824723
398147,Drawer Sheep,"[295287, 401719]",2,drawer-sheep,2024-10-07T17:10:44Z,2024-10-01T09:39:04Z,2025-03-02T22:29:02Z,37,25,56,https://api.ldjam.com/vx/node2/get/295287+401719,/events/ludum-dare/56/drawer-sheep,[],77.636314056464,11,22,42.857142857143,4.305,25,4.232,25,4.5,3,3.798,447,3.976,339,,,3.675,191,3.513,546,-31.631388042632
403493,Tiny Little Terrors,"[268934, 269401]",2,tiny-little-terrors,2024-10-07T17:13:18Z,2024-10-07T10:00:54Z,2025-03-02T22:29:02Z,42,26,56,https://api.ldjam.com/vx/node2/get/268934+269401,/events/ludum-dare/56/tiny-little-terrors,['https://resurrectedstudio.itch.io/tiny-little-terrors'],90.907375627043,55,27.375,39,4.297,26,4.081,64,4.081,52,3.473,706,4.431,91,3.958,103,,,3.892,245,3.7279792094981
403677,The Mims,"[82966, 239591, 156891, 397928]",4,mims,2024-10-07T21:52:44Z,2024-10-07T15:15:09Z,2025-03-02T22:29:02Z,19,27,56,https://api.ldjam.com/vx/node2/get/82966+239591+156891+397928,/events/ludum-dare/56/mims,[],105.47511554864,26,22.25,24,4.273,27,4.114,51,3.841,141,4.5,16,4.545,50,,,3.727,172,4.273,49,3.7749043325542
395260,Creature Packets,[235694],1,packet-of-creatures,2024-10-07T21:57:31Z,2024-08-28T17:47:17Z,2025-03-02T22:29:02Z,25,28,56,https://api.ldjam.com/vx/node2/get/235694,/events/ludum-dare/56/packet-of-creatures,[],64.308578124065,0,15.25,43.285714285714,4.268,28,3.732,252,4.11,45,4.451,26,4.837,5,,,3.525,280,4.702,2,-42.447390683682
402723,Tiny Colony,[246777],1,tiny-colony,2024-10-07T21:27:03Z,2024-10-06T09:58:50Z,2025-03-02T22:29:02Z,33,29,56,https://api.ldjam.com/vx/node2/get/246777,/events/ludum-dare/56/tiny-colony,"['https://soundcloud.com/peterbarn/sets/demos-cv-pierre-scheuer/s-uiP6tsAp7Ol?si=02affbfad95244a5a98362e9d378c635&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing', 'https://www.instagram.com/peterbarn_', 'https://bento.me/mreliptik']",81.382041318799,46,31.625,48.75,4.266,29,4.191,34,3.745,199,4.106,191,4.234,201,4.489,4,4,67,4.272,51,-13.891730093205
403894,Little Pecker,"[10786, 45810, 227352]",3,little-pecker,2024-10-07T18:40:20Z,2024-10-07T18:37:09Z,2025-03-02T22:29:02Z,21,30,56,https://api.ldjam.com/vx/node2/get/10786+45810+227352,/events/ludum-dare/56/little-pecker,[],158.11388300842,20,55,23,4.262,30,4.095,59,4.143,37,4.048,221,4.643,33,4.214,34,4.405,14,4.071,132,1.0152544552211
403987,Tiny Brigades,"[307296, 404271]",2,tiny-brigades,2024-10-07T19:45:32Z,2024-10-07T19:36:07Z,2025-03-02T22:29:02Z,21,31,56,https://api.ldjam.com/vx/node2/get/307296+404271,/events/ludum-dare/56/tiny-brigades,['https://kevinbchen.itch.io/tiny-brigades](https://kevinbchen.itch.io/tiny-brigades'],97.894501037256,29,25.875,28,4.259,31,4,99,3.574,313,4.093,197,4.333,146,3.94,112,3.043,552,3.68,404,2.6436275942851
399065,Koi,[399061],1,koi,2024-10-07T20:51:17Z,2024-10-03T09:42:13Z,2025-03-02T22:29:02Z,42,32,56,https://api.ldjam.com/vx/node2/get/399061,/events/ludum-dare/56/koi,"['https://ldjam.com/events/ludum-dare/56/tiny-paws', 'https://ldjam.com/events/ludum-dare/56/window-creatures', 'https://ldjam.com/events/ludum-dare/56/the-last-leukocyte', 'https://ldjam.com/events/ludum-dare/56/wink-and-the-fae', 'https://ldjam.com/events/ludum-dare/56/petri-plate-potpourri', 'https://ldjam.com/events/ludum-dare/56/zib-zab-zoub', 'https://ldjam.com/events/ludum-dare/56/kamamushi-no-samurai', 'https://ldjam.com/events/ludum-dare/56/ladybird-samurai', 'https://ldjam.com/events/ludum-dare/56/fear-of-the-ungnome', 'https://ldjam.com/events/ludum-dare/56/deck-derby-sluglords-speedway', 'https://ldjam.com/events/ludum-dare/56/cat-tastrophe', 'https://ldjam.com/events/ludum-dare/56/bee-bop', 'https://ldjam.com/events/ludum-dare/56/planet-maxim', 'https://ldjam.com/events/ludum-dare/56/rattalion']",109.78170667915,39,52.125,44.25,4.256,32,4.233,24,4.035,65,4.174,139,4.372,122,4,84,2.851,641,4.209,72,-13.631837697798
395416,Souls of the Lost and Insignificant,[373015],1,souls-of-the-lost-and-insignificant,2024-10-07T21:09:32Z,2024-09-02T14:53:46Z,2025-03-02T22:29:02Z,23,33,56,https://api.ldjam.com/vx/node2/get/373015,/events/ludum-dare/56/souls-of-the-lost-and-insignificant,[],139.47062341053,6,35.5,22,4.25,33,4.225,28,4.325,16,4.025,240,4.375,121,3.6,298,,,4.25,54,-11.534826307062
395418,Insect Racing League,[239469],1,insect-racing-league,2024-10-07T21:54:14Z,2024-09-02T14:59:57Z,2025-03-02T22:29:02Z,28,33,56,https://api.ldjam.com/vx/node2/get/239469,/events/ludum-dare/56/insect-racing-league,['https://assetstore.unity.com/packages/3d/environments/fantasy/fantasy-adventure-environment-70354?srsltid=AfmBOoqSfsZLjBJXbubHzfp8rLwe9JcoiSaFJfwgjOlua-VXTQF0fmPp'],141.88886612813,25,38,26.5,4.25,33,4.36,10,3.96,92,4.5,16,,,,,3.476,308,3.94,210,-0.89687910348852
401292,Bees Save Themselves,"[84883, 378266]",2,bees-save-themselves,2024-10-07T20:26:35Z,2024-10-04T22:05:09Z,2025-03-02T22:29:02Z,26,33,56,https://api.ldjam.com/vx/node2/get/84883+378266,/events/ludum-dare/56/bees-save-themselves,"['https://dsteppe.newgrounds.com/games', 'https://clema.itch.io/']",83.730935532916,8,16.125,24,4.25,33,4.37,9,4.091,49,4.386,40,4.326,150,4.159,53,3.643,210,4,168,-14.514958573489
404136,Tara,"[9127, 367256]",2,tara,2024-10-07T21:45:03Z,2024-10-07T20:45:21Z,2025-03-02T22:29:02Z,48,36,56,https://api.ldjam.com/vx/node2/get/9127+367256,/events/ludum-dare/56/tara,[],89.736456242418,31,38.25,48.5,4.245,36,4.351,13,3.851,134,3.351,784,3.979,336,3.66,267,3.614,227,3.772,338,-20.698929428321
399626,Among The Deep,"[91644, 143240]",2,among-the-deep,2024-10-07T21:56:43Z,2024-10-04T01:48:23Z,2025-03-02T22:29:02Z,46,37,56,https://api.ldjam.com/vx/node2/get/91644+143240,/events/ludum-dare/56/among-the-deep,[],157.86740759277,68,115.125,47,4.244,37,3.867,163,3.589,302,4.211,115,4.589,37,4.689,1,,,4.489,8,-4.742065558432
398214,Mooovement Game,[336560],1,mooovement-game,2024-10-07T21:54:53Z,2024-10-01T12:57:43Z,2025-03-02T22:29:02Z,26,38,56,https://api.ldjam.com/vx/node2/get/336560,/events/ludum-dare/56/mooovement-game,['https://youtu.be/56E9xwXb4jY'],91.693202104092,4,16.5,33,4.242,38,4.355,12,4.129,40,3.145,884,,,,,4.484,7,,,-30.799332413869
398144,Echo Echo,[215402],1,echo-echo,2024-10-07T21:53:38Z,2024-10-01T09:33:16Z,2025-03-02T22:29:02Z,11,39,56,https://api.ldjam.com/vx/node2/get/215402,/events/ludum-dare/56/echo-echo,"['https://www.youtube.com/watch?v=QYALNFZimbc', 'https://supermuch.itch.io/echo-echo']",21.389631597325,0,0.875,20.125,4.237,39,4.079,66,4.158,34,3.289,819,4.184,225,4.342,16,2.292,,4.289,45,-77.708871496986
396379,Goops,"[261475, 263889, 386695, 386680]",4,goops,2024-10-07T17:46:17Z,2024-09-20T14:25:57Z,2025-03-02T22:29:02Z,31,40,56,https://api.ldjam.com/vx/node2/get/261475+263889+386695+386680,/events/ludum-dare/56/goops,[],100.58881764998,43,32.125,32.75,4.226,40,4.3,19,3.919,109,4.565,8,4.5,63,4.2,39,4.484,7,4.468,12,2.4870583161706
403820,Chanterune,"[1554, 370172, 4019, 15820, 393128]",5,chanterune,2024-10-07T22:42:28Z,2024-10-07T17:38:33Z,2025-03-02T22:29:02Z,64,41,56,https://api.ldjam.com/vx/node2/get/1554+370172+4019+15820+393128,/events/ludum-dare/56/chanterune,['https://pixabay.com/fr/sound-effects/running-1-6846/'],101.41234587055,115,58.75,66.428571428571,4.223,41,3.945,131,4.154,35,3.617,599,4.431,91,4.297,22,,,4.43,17,-4.6060798583054
400642,fishbone,[5017],1,fishbone,2024-10-07T05:31:36Z,2024-10-04T18:55:24Z,2025-03-02T22:29:02Z,17,42,56,https://api.ldjam.com/vx/node2/get/5017,/events/ludum-dare/56/fishbone,[],109.61261502735,17,20.125,20.285714285714,4.222,42,4.056,79,4,75,3.833,410,3.833,428,3.722,232,2,,4.118,108,-1.6309469993978
401234,Pom Planet,"[245120, 301800, 348626, 303881]",4,pom-planet,2024-10-07T21:27:23Z,2024-10-04T22:01:27Z,2025-03-02T22:29:02Z,55,42,56,https://api.ldjam.com/vx/node2/get/245120+301800+348626+303881,/events/ludum-dare/56/pom-planet,"['https://bsky.app/profile/ashenwater.bsky.social', 'https://twitter.com/ashenwater', 'https://twitter.com/ExtensiveDocs', 'https://mastodon.gamedev.place/@pyromuffin', 'https://bsky.app/profile/extensivedocs.bsky.social', 'https://twitter.com/RonnFever']",119.09826683508,155,101.75,71.5,4.222,42,3.971,120,3.929,101,4.285,74,4.392,112,3.797,186,3.408,337,4.051,147,-8.4189060220749
396563,Cosmic Critter Chess,"[5541, 182098]",2,cosmic-critter-chess,2024-10-07T20:38:16Z,2024-09-22T22:48:49Z,2025-03-02T22:29:02Z,18,44,56,https://api.ldjam.com/vx/node2/get/5541+182098,/events/ludum-dare/56/cosmic-critter-chess,"['https://i.imgur.com/K2Mw1gk.png', 'https://i.imgur.com/iYtChLH.png']",73.532147691918,19,11.625,25.714285714286,4.217,44,4.25,23,3.804,161,4.045,224,4.413,98,3.95,106,3.05,,3.81,302,-9.3618304588085
397900,Fluffy Flock,"[59245, 11842, 236385, 207215, 396834, 390922, 236485]",7,fluffy-flock,2024-10-07T22:55:40Z,2024-09-30T15:47:40Z,2025-03-02T22:29:02Z,23,44,56,https://api.ldjam.com/vx/node2/get/59245+11842+236385+207215+396834+390922+236485,/events/ludum-dare/56/fluffy-flock,[],139.41268749973,33,47.375,25.375,4.217,44,4.083,63,4.271,21,4.25,84,4.125,255,3.75,212,3.804,146,4.13,105,2.683655244607
395306,Bunny Wrangler,"[2165, 215826]",2,bunny-wrangler,2024-10-07T18:49:03Z,2024-09-01T05:39:13Z,2025-03-02T22:29:02Z,23,46,56,https://api.ldjam.com/vx/node2/get/2165+215826,/events/ludum-dare/56/bunny-wrangler,['https://thomz12.github.io/LD56/'],105.10963292914,11,31.625,29.625,4.214,46,4.125,46,4.121,43,3.839,408,4.293,167,4.093,65,4.02,64,3.907,237,-18.183879638421
404378,Battle for the Pages,"[78121, 128428, 78120, 307288, 368380, 404449]",6,battle-for-the-pages,2024-10-07T22:48:35Z,2024-10-07T21:59:05Z,2025-03-02T22:29:02Z,23,46,56,https://api.ldjam.com/vx/node2/get/78121+128428+78120+307288+368380+404449,/events/ludum-dare/56/battle-for-the-pages,['https://andreasroschal.itch.io/battle-for-the-pages'],101.34234194191,11,28.5,28.75,4.214,46,4.321,16,3.722,211,3.574,638,4.339,143,4.037,79,3.523,284,3.944,205,-16.989420538578
396266,King Nut,"[118659, 160930]",2,nut-king,2024-10-07T21:56:13Z,2024-09-19T02:17:16Z,2025-03-02T22:29:02Z,27,48,56,https://api.ldjam.com/vx/node2/get/118659+160930,/events/ludum-dare/56/nut-king,['https://opengameart.org/content/happy-arcade-tune'],81.983604918361,23,15.375,23.875,4.205,48,4.227,26,3.659,245,4.283,75,4.304,160,3.842,163,3.909,105,3.932,216,2.1927089067248
399083,Insecterminator,"[4840, 4827, 354835, 399077]",4,insecterminator,2024-10-07T21:54:58Z,2024-10-03T10:01:07Z,2025-03-02T22:29:02Z,21,49,56,https://api.ldjam.com/vx/node2/get/4840+4827+354835+399077,/events/ludum-dare/56/insecterminator,[],77.509689316785,39,19.375,33.25,4.203,49,4.328,15,3.129,677,4.177,135,3.953,352,3.75,212,3.161,473,3.806,309,1.8623573731929
403211,The Battle Of The Pixels,[11860],1,the-battle-of-the-pixels,2024-10-07T16:49:56Z,2024-10-06T21:57:53Z,2025-03-02T22:29:02Z,27,50,56,https://api.ldjam.com/vx/node2/get/11860,/events/ludum-dare/56/the-battle-of-the-pixels,[],82.36028644448,12,12.125,21.571428571429,4.2,50,4.1,56,4.5,3,4.211,115,3.3,751,3.194,508,,,3.6,460,-11.365711196497
398819,Antibody,"[191443, 395509, 398787, 398790, 300952, 399030, 396530]",7,antibody,2024-10-07T20:46:23Z,2024-10-02T19:28:07Z,2025-03-02T22:29:02Z,22,51,56,https://api.ldjam.com/vx/node2/get/191443+395509+398787+398790+300952+399030+396530,/events/ludum-dare/56/antibody,[],126.17098575766,32,54.125,35,4.197,51,4.015,97,4.132,39,4.456,23,4.371,123,3.758,207,3.283,406,3.75,347,-7.2039272861663
402643,Critter Journal,"[374503, 404966, 404987]",3,critter-journal,2024-10-06T07:24:42Z,2024-10-06T07:19:59Z,2025-03-02T22:29:02Z,30,52,56,https://api.ldjam.com/vx/node2/get/374503+404966+404987,/events/ludum-dare/56/critter-journal,[],105.4318729243,42,32.375,30.125,4.196,52,3.857,169,3.857,131,4.536,15,4.707,19,4.143,56,3.571,251,4.679,4,3.4713472542145
403775,Bug Squad,"[172599, 172301]",2,bug-squad,2024-10-07T22:50:25Z,2024-10-07T17:04:14Z,2025-03-02T22:29:02Z,44,52,56,https://api.ldjam.com/vx/node2/get/172599+172301,/events/ludum-dare/56/bug-squad,['https://limboofwonders.itch.io/bug-squad'],103.16333419317,91,51.75,56.714285714286,4.196,52,4.134,44,3.6,295,4.209,117,4.268,181,,,3.14,485,3.8,315,-0.58514253066795
403930,Fluto,"[12723, 70315, 5200, 711, 404027, 91748]",6,fluto,2024-10-07T21:54:26Z,2024-10-07T18:57:05Z,2025-03-02T22:29:02Z,35,54,56,https://api.ldjam.com/vx/node2/get/12723+70315+5200+711+404027+91748,/events/ludum-dare/56/fluto,[],104.56980535812,34,48.25,45.125,4.193,54,3.705,277,4.011,74,4.432,28,4.568,42,4.465,7,3.308,395,4.442,15,-16.252172385566
403266,Like A Moth To A Podiatrist,[80255],1,like-a-moth-to-a-flame,2024-10-06T23:23:52Z,2024-10-06T23:16:22Z,2025-03-02T22:29:02Z,22,55,56,https://api.ldjam.com/vx/node2/get/80255,/events/ludum-dare/56/like-a-moth-to-a-flame,[],55.257896399554,22,10,33.75,4.188,55,4.203,32,4.297,18,4.234,98,4.141,247,4,84,3.75,160,4.078,127,-22.262200522359
396273,Goo Patrol,"[261339, 297628, 372130, 401671, 398502]",5,goo-patrol,2024-10-07T10:43:41Z,2024-09-19T05:54:48Z,2025-03-02T22:29:02Z,34,56,56,https://api.ldjam.com/vx/node2/get/261339+297628+372130+401671+398502,/events/ludum-dare/56/goo-patrol,[],96.527640092552,74,44.375,48.625,4.181,56,4.043,84,3.521,364,3.915,341,4.185,223,4.202,38,3.946,90,4.098,120,-0.59559791239474
400349,Silky Slinger,[387841],1,silky-slinger,2024-10-07T21:56:55Z,2024-10-04T16:01:47Z,2025-03-02T22:29:02Z,28,57,56,https://api.ldjam.com/vx/node2/get/387841,/events/ludum-dare/56/silky-slinger,[],92.512477853307,32,23.75,32.857142857143,4.177,57,4.097,57,3.581,309,3.597,610,4.323,152,3.935,113,,,4.35,34,-2.8671908740633
398369,Moon Picnic,"[143275, 240030]",2,moon-picnic,2024-10-07T22:59:06Z,2024-10-01T19:31:01Z,2025-03-02T22:29:02Z,19,58,56,https://api.ldjam.com/vx/node2/get/143275+240030,/events/ludum-dare/56/moon-picnic,[],122.84062992057,26,31.5,25,4.174,58,4.174,36,3.978,83,4.348,56,3.978,337,,,3.717,176,4,168,2.7912337500093
