id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
153312,Stranger Coins,"[5936, 25026, 153332, 111958]",4,stranger-coins,2019-04-29T17:58:07Z,2019-04-29T16:58:45Z,2023-08-06T01:56:53Z,22,59,44,https://api.ldjam.com/vx/node2/get/5936+25026+153332+111958,/events/ludum-dare/44/stranger-coins,"['https://github.com/pierallard', 'https://github.com/docteurklein', 'https://github.com/pchasle', 'https://twitter.com/grenagluman', 'https://grena.itch.io/stranger-coins']",87.341047039887,17,24.125,32.625,4.065,59,3.984,65,3.871,64,4.113,47,4.161,170,4.069,53,3.883,69,3.984,96,-0.75758666893684
147064,Magical Resonance,[3626],1,magical-resonance,2019-04-30T01:19:21Z,2019-04-26T12:29:10Z,2023-08-06T01:56:53Z,16,61,44,https://api.ldjam.com/vx/node2/get/3626,/events/ludum-dare/44/magical-resonance,['https://ldjam.com/events/ludum-dare/39/runic-forest'],89.732647637011,7,23.25,34.142857142857,4.061,61,4.061,40,3.5,239,3.033,810,4.197,153,,,2.75,592,3.742,210,-12.754434967236
153595,Soul Builder,[7865],1,soul-builder,2019-04-29T21:07:13Z,2019-04-29T20:58:53Z,2023-08-06T01:56:53Z,28,61,44,https://api.ldjam.com/vx/node2/get/7865,/events/ludum-dare/44/soul-builder,[],67.936622048676,9,13.5,34.571428571429,4.061,61,3.773,141,3.47,265,4.136,41,3.887,343,,,2.813,551,3.409,453,-28.864629305419
148675,The 7 Cents Deal,"[88859, 143230, 154045]",3,the-7-cents-deal,2019-04-30T00:48:08Z,2019-04-26T23:47:33Z,2023-08-06T01:56:53Z,48,63,44,https://api.ldjam.com/vx/node2/get/88859+143230+154045,/events/ludum-dare/44/the-7-cents-deal,[],51.129830801658,29,17.875,69.375,4.059,63,3.575,296,3.294,400,3.743,233,4.8,4,4.208,23,3.672,139,4.152,50,-32.413749663353
154194,Jukebox Panic!,"[123681, 130866]",2,junkebox-panic,2019-04-30T00:50:24Z,2019-04-30T00:48:04Z,2023-08-06T01:56:53Z,72,63,44,https://api.ldjam.com/vx/node2/get/123681+130866,/events/ludum-dare/44/junkebox-panic,[],100.59741653268,51,95,94.875,4.059,63,3.941,77,3.952,41,3.941,115,3.989,284,4.274,20,3.739,118,3.824,156,-13.271727359425
140858,Necromarket,"[3398, 6977, 10558]",3,necromarket,2019-04-30T00:38:33Z,2019-04-05T16:45:17Z,2023-08-06T01:56:53Z,30,65,44,https://api.ldjam.com/vx/node2/get/3398+6977+10558,/events/ludum-dare/44/necromarket,"['https://ldjam.com/events/ludum-dare/44/necromarket/day-3-necromarket-is-complete', 'https://www.youtube.com/channel/UCn1zg3Jdr8LNnulISBtQs6w', 'https://soundcloud.com/flaterectomy', 'https://ldjam.com/events/ludum-dare/44/$140858/necromarket-day-1-progress', 'http://portfolio.flaterectomy.com', 'https://ldjam.com/events/ludum-dare/44/$140858/necromarket-day-2-progress', 'https://ldjam.com/events/ludum-dare/44/necromarket/necromarket-graphics-post-mortem', 'https://twitter.com/IcarusMachine', 'https://soundcloud.com/theectocosm', 'https://twitter.com/flaterectomy', 'http://www.linkedin.com/in/anttiruohonen', 'https://www.youtube.com/watch?v=roxihAjI8O0', 'http://www.mostlyoriginal.net/play-necromarket/', 'https://github.com/DaanVanYperen/', 'https://daanvanyperen.itch.io/necromarket', 'http://www.mostlyoriginal.net', 'http://www.flaterectomy.com', 'https://twitter.com/DaanRedblade']",80.345077086924,22,28,44.375,4.058,65,3.698,193,3.791,90,4.035,72,4.512,40,3.866,110,3.878,73,3.81,170,-6.7754978589701
145367,The Last Minutes,"[200, 22971]",2,the-last-minutes,2019-04-30T01:51:53Z,2019-04-24T22:08:43Z,2023-08-06T01:56:53Z,18,65,44,https://api.ldjam.com/vx/node2/get/200+22971,/events/ludum-dare/44/the-last-minutes,['https://togimaro.itch.io/last-minutes'],101.61486798372,14,27.75,27.875,4.058,65,3.54,322,3.404,307,3.846,161,3.923,326,4.16,35,3.923,58,4.537,6,7.8508190195138
148689,Pit King,"[24544, 15132, 154017]",3,pit-king,2019-04-30T01:46:53Z,2019-04-26T23:52:04Z,2023-08-06T01:56:53Z,35,67,44,https://api.ldjam.com/vx/node2/get/24544+15132+154017,/events/ludum-dare/44/pit-king,['https://pastebin.com/wtsMqMQ1'],89.150898683952,46,30.5,39.375,4.051,67,4.09,36,3.23,454,3.671,299,4.342,87,3.689,196,3.103,380,3.892,126,16.564581187004
141364,Arm & A Leg,[79862],1,arm-a-leg,2019-04-30T01:03:43Z,2019-04-11T13:59:37Z,2023-08-06T01:56:53Z,22,68,44,https://api.ldjam.com/vx/node2/get/79862,/events/ludum-dare/44/arm-a-leg,[],63.681233806911,18,11,32.142857142857,4.05,68,3.629,243,3.817,78,4.387,12,4.226,143,,,3.407,232,3.839,148,-21.725389423955
145724,Kappetalize,"[13154, 146775, 145966]",3,kappetalize,2019-04-29T21:29:41Z,2019-04-25T10:09:29Z,2023-08-06T01:56:53Z,30,69,44,https://api.ldjam.com/vx/node2/get/13154+146775+145966,/events/ludum-dare/44/kappetalize,['https://youtu.be/-aoo2GCB7ck'],115.35359384477,36,41.25,42.666666666667,4.049,69,4.179,22,3.863,66,3.538,406,,,,,4.341,5,3.95,109,15.823548294907
146377,Energy Tanks,"[4063, 6788, 5942, 6088]",4,energy-tanks,2019-04-29T22:10:06Z,2019-04-25T22:54:21Z,2023-08-06T01:56:53Z,22,70,44,https://api.ldjam.com/vx/node2/get/4063+6788+5942+6088,/events/ludum-dare/44/energy-tanks,[],117.54256427763,0,48.875,36.375,4.043,70,3.871,98,3.257,425,3.357,553,4.554,30,3.779,147,2.355,794,3.697,233,15.127048464449
153521,"PATH, a game of life","[445, 5435]",2,path-a-game-of-life,2019-04-29T23:07:13Z,2019-04-29T20:11:24Z,2023-08-06T01:56:53Z,60,71,44,https://api.ldjam.com/vx/node2/get/445+5435,/events/ludum-dare/44/path-a-game-of-life,[],52.49548149658,26,20.875,76.75,4.039,71,3.387,456,3.773,100,4.279,18,4.506,42,3.928,86,2.7,629,4.224,41,-34.204304985599
154409,SENTINEL,[103711],1,sentinel,2019-04-30T01:45:09Z,2019-04-30T01:32:46Z,2023-08-06T01:56:53Z,19,72,44,https://api.ldjam.com/vx/node2/get/103711,/events/ludum-dare/44/sentinel,[],119.79626470875,27,23.5,27.8,4.038,72,4.077,37,3.3,395,4.154,35,4.25,126,,,,,,,14.342489683391
145708,Dirty Cash,[9483],1,dirty-cash,2019-04-30T01:04:09Z,2019-04-25T09:41:55Z,2023-08-06T01:56:53Z,15,73,44,https://api.ldjam.com/vx/node2/get/9483,/events/ludum-dare/44/dirty-cash,[],64.795627031789,5,13.75,33.75,4.031,73,4.094,35,3.859,67,4.109,50,4.031,259,3.781,145,4.406,2,3.817,163,-31.616822296666
143329,Once Upon A Plague,"[482, 484, 448]",3,once-upon-a-plague,2019-04-30T00:56:24Z,2019-04-21T20:13:33Z,2023-08-06T01:56:53Z,48,74,44,https://api.ldjam.com/vx/node2/get/482+484+448,/events/ludum-dare/44/once-upon-a-plague,"['https://www.audiotool.com', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/fed5b908ec9f90ed9eaaea704225744e962e9983', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/8438400a7f250dd334e9b231afe2388c775989c3', 'https://www.blender.org/', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/997b476be4a1754afc500e1ec3b8e763b75ad2b6', 'https://www.audiotool.com/track/r5lhgr5r/', 'https://www.audiotool.com/track/kj5b21lgz/', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/073359abfa3fefc8a99cfdf3e18f96bde4c10b06', 'https://www.audacityteam.org', 'https://unity.com', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/7a1d5f326c392a91959554035f84b22985f52dd2', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/88b830140a087e0ab17f8cae7ac1870183669901', 'https://bitbucket.org/volcanicgiraffe/ld44/commits/8bd924d2b5a9cc55c3a5c14dfc5f6d80c6789e5a', 'https://graal.itch.io/once-upon-a-plague', 'https://freesound.org']",98.867460646943,56,54.25,56.5,4.028,74,3.727,172,3.564,205,4.027,76,4.398,69,3.782,143,2.698,633,4.2,43,15.470053837925
147737,Ransom,"[12131, 144673, 150414]",3,ransom,2019-04-30T00:58:02Z,2019-04-26T18:29:10Z,2023-08-06T01:56:53Z,20,74,44,https://api.ldjam.com/vx/node2/get/12131+144673+150414,/events/ludum-dare/44/ransom,[],75.218978568192,11,10.75,20,4.028,74,3.806,124,3.556,209,3.556,384,3.972,299,4.222,21,4.028,40,4.167,47,-13.062438872006
142826,Sheep It,"[105243, 104697]",2,sheep-it,2019-04-29T23:13:25Z,2019-04-19T20:03:11Z,2023-08-06T01:56:53Z,114,76,44,https://api.ldjam.com/vx/node2/get/105243+104697,/events/ludum-dare/44/sheep-it,['https://youtu.be/DNaELuM-_dI'],100,120,203.625,173.5,4.023,76,3.794,133,3.578,199,3.044,806,4.543,34,4.108,45,3.868,77,4.164,48,-24.729007050502
154008,Kill Kill Bank Bank,"[107902, 64058, 126894]",3,kill-kill-bank-bank,2019-04-30T00:52:33Z,2019-04-29T23:55:00Z,2023-08-06T01:56:53Z,19,77,44,https://api.ldjam.com/vx/node2/get/107902+64058+126894,/events/ludum-dare/44/kill-kill-bank-bank,[],110.02392084404,11,28.75,24.75,4.022,77,3.804,127,2.978,689,4.37,13,4.522,38,4.391,8,3.524,179,3.804,175,17.636660265343
148444,Underbello,[148432],1,underbello,2019-04-30T01:52:51Z,2019-04-26T22:37:58Z,2023-08-06T01:56:53Z,20,78,44,https://api.ldjam.com/vx/node2/get/148432,/events/ludum-dare/44/underbello,[],106.90449676497,12,30,27.25,4.021,78,3.82,122,3.019,642,3.46,471,3.815,378,3.52,286,2.7,629,3.82,159,14.939154226538
145912,LIFEPOWERED,[145223],1,lifepowered,2019-04-29T19:01:54Z,2019-04-25T13:52:09Z,2023-08-06T01:56:53Z,22,79,44,https://api.ldjam.com/vx/node2/get/145223,/events/ludum-dare/44/lifepowered,[],103.49231806505,25,26.375,29.285714285714,4.019,79,3.759,150,3.482,258,3.907,128,4.241,135,4.074,52,,,4.375,15,12.372639947706
153838,Bankin' Bacon,"[13358, 13347, 27517, 153988]",4,bankin-bacon,2019-04-30T00:16:19Z,2019-04-29T22:40:38Z,2023-08-06T01:56:53Z,26,80,44,https://api.ldjam.com/vx/node2/get/13358+13347+27517+153988,/events/ludum-dare/44/bankin-bacon,['http://creativecommons.org/licenses/by/3.0/'],104.01204419719,46,38,41.285714285714,4.014,80,3.936,80,3.342,351,3.974,98,4.602,25,,,4.105,25,4.024,79,17.363510293392
154157,Death Alley,"[1255, 5650, 113575, 2315, 7368]",5,death-alley,2019-04-30T01:45:10Z,2019-04-30T00:39:57Z,2023-08-06T01:56:53Z,68,81,44,https://api.ldjam.com/vx/node2/get/1255+5650+113575+2315+7368,/events/ludum-dare/44/death-alley,[],44.300112866673,8,19.625,130.125,4.012,81,4.031,48,3.496,253,2.793,971,4.368,79,4.016,63,3.854,84,3.879,128,-57.634072713184
142823,Venatio,"[5198, 50753, 146476]",3,venatio,2019-04-30T01:36:48Z,2019-04-19T19:29:41Z,2023-08-06T01:56:53Z,11,82,44,https://api.ldjam.com/vx/node2/get/5198+50753+146476,/events/ludum-dare/44/venatio,[],71.659857208448,11,11.875,24.125,4,82,4.065,39,3.826,72,3.957,106,4,272,3.205,434,3.316,273,3.69,239,-15.13497458399
144761,ChronoCorp,[14772],1,chronocorp,2019-04-29T14:48:34Z,2019-04-24T03:23:26Z,2023-08-06T01:56:53Z,25,82,44,https://api.ldjam.com/vx/node2/get/14772,/events/ludum-dare/44/chronocorp,[],94.97693697262,33,21.875,33.666666666667,4,82,4.016,52,4.156,16,4.313,15,3.406,632,3.617,239,,,,,5.9797495612873
149752,Warlock : Soul War,"[121354, 134360, 121813]",3,warlock-soul-war,2019-04-30T00:37:04Z,2019-04-27T07:52:48Z,2023-08-06T01:56:53Z,17,82,44,https://api.ldjam.com/vx/node2/get/121354+134360+121813,/events/ludum-dare/44/warlock-soul-war,['https://takayamushi.itch.io/warlock-soul-war'],118.96237549589,24,30.25,29.833333333333,4,82,3.862,100,3.466,268,4.034,73,,,,,3.38,242,3.981,99,18.019368870416
149807,BULLDOZERS! FROM OUTER SPACE,"[5221, 12867, 91279, 81196]",4,bulldozers-from-outer-space,2019-04-29T23:11:36Z,2019-04-27T08:27:48Z,2023-08-06T01:56:53Z,20,82,44,https://api.ldjam.com/vx/node2/get/5221+12867+91279+81196,/events/ludum-dare/44/bulldozers-from-outer-space,[],60.944940022004,10,6.5,24.666666666667,4,82,3.696,195,3.587,195,3.614,340,4.761,8,,,,,3.841,146,-33.063317377394
151996,Tree of Life,"[1336, 127690, 5205, 2285, 152216]",5,tree-of-life,2019-04-29T20:13:49Z,2019-04-28T18:02:43Z,2023-08-06T01:56:53Z,29,82,44,https://api.ldjam.com/vx/node2/get/1336+127690+5205+2285+152216,/events/ludum-dare/44/tree-of-life,"['http://www.twitter.com/wolargames', 'http://www.wolargames.com', 'http://www.facebook.com/wolargames', 'https://www.bensound.com/royalty-free-music](https://www.bensound.com/royalty-free-music', 'http://www.twitter.com/wolaroj']",143.79645112046,40,80.125,45.428571428571,4,82,3.943,76,2.852,816,3.977,95,4.08,223,,,3.024,422,3.614,310,16.666666666667
153904,Devil's Bank - Your life is currency!,"[11939, 78208, 148650, 48875]",4,devils-bank-your-life-is-currency,2019-04-29T23:28:38Z,2019-04-29T23:11:33Z,2023-08-06T01:56:53Z,12,82,44,https://api.ldjam.com/vx/node2/get/11939+78208+148650+48875,/events/ludum-dare/44/devils-bank-your-life-is-currency,[],50,2,4.75,22.857142857143,4,82,3.375,466,3.905,55,4,83,4.643,21,,,4.262,13,4.024,79,-49.843993380653
143767,Hot Slots: All In,"[100955, 97153, 113536, 113564]",4,hot-slots-all-in,2019-04-29T06:28:52Z,2019-04-22T17:13:32Z,2023-08-06T01:56:53Z,56,88,44,https://api.ldjam.com/vx/node2/get/100955+97153+113536+113564,/events/ludum-dare/44/hot-slots-all-in,[],112.92405745386,25,64.875,51.875,3.99,88,3.98,67,3.276,411,4.147,38,3.863,355,3.83,122,3.85,86,3.617,307,9.2390691297929
154054,Grand Theft Life,[5318],1,grand-theft-life,2019-04-30T01:27:32Z,2019-04-30T00:10:33Z,2023-08-06T01:56:53Z,27,89,44,https://api.ldjam.com/vx/node2/get/5318,/events/ludum-dare/44/grand-theft-life,[],91.350027839114,34,30.25,37.25,3.986,89,3.929,82,3.786,94,3.806,190,3.458,592,3.5,290,3.871,75,3.814,168,12.625768625076
152375,The Joy of Creationism with God Ross,"[36785, 45824]",2,the-joy-of-creationism-with-god-ross,2019-04-28T23:03:16Z,2019-04-28T22:33:38Z,2023-08-06T01:56:53Z,47,90,44,https://api.ldjam.com/vx/node2/get/36785+45824,/events/ludum-dare/44/the-joy-of-creationism-with-god-ross,"['https://twitter.com/AndideBob', 'https://twitter.com/ToastiChron', 'https://twitter.com/djbbone']",102.2719845487,72,71.125,69,3.985,90,3.598,273,3.97,38,3.06,790,4.007,271,4.221,22,4.174,20,4.091,62,10.84094137869
145298,Biomass,"[145295, 148621]",2,biomass-1,2019-04-30T00:46:15Z,2019-04-24T20:36:41Z,2023-08-06T01:56:53Z,41,91,44,https://api.ldjam.com/vx/node2/get/145295+148621,/events/ludum-dare/44/biomass-1,[],51.604684654214,6,12.25,47,3.978,91,3.681,203,3.424,293,3.979,93,4.573,28,3.913,93,2.744,602,3.904,123,-44.494972472684
153072,Discharge,"[74877, 74879]",2,discharge,2019-04-30T01:02:45Z,2019-04-29T12:42:38Z,2023-08-06T01:56:53Z,19,92,44,https://api.ldjam.com/vx/node2/get/74877+74879,/events/ludum-dare/44/discharge,[],81.649658092773,6,11,20,3.972,92,4.028,50,3.778,99,4.5,4,4.611,23,,,3.139,362,3.444,424,-17.360612945866
153364,Haemogoblin,"[59246, 125901, 123196]",3,haemogoblin,2019-04-29T22:12:52Z,2019-04-29T17:52:28Z,2023-08-06T01:56:53Z,38,92,44,https://api.ldjam.com/vx/node2/get/59246+125901+123196,/events/ludum-dare/44/haemogoblin,['https://cloakedninjas.itch.io/haemogoblin'],106.62508857094,55,61.25,54.875,3.972,92,3.67,212,3.343,349,4.208,24,4.34,89,4.01,64,3.991,48,3.865,135,16.222309701413
139512,Signal,"[97, 2428, 8809]",3,signal,2019-04-30T01:34:48Z,2019-03-13T17:38:30Z,2023-08-06T01:56:53Z,28,94,44,https://api.ldjam.com/vx/node2/get/97+2428+8809,/events/ludum-dare/44/signal,['https://youtu.be/7sbuSS7YOrM'],101.76311328422,28,32.75,32.625,3.968,94,3.935,81,3.21,474,3.661,308,4.081,218,3.871,106,3.241,307,3.65,273,17.912449405935
148783,D.R.I.E.D.,"[145914, 145064]",2,d-r-i-e-d,2019-04-30T00:59:40Z,2019-04-27T00:19:01Z,2023-08-06T01:56:53Z,99,95,44,https://api.ldjam.com/vx/node2/get/145914+145064,/events/ludum-dare/44/d-r-i-e-d,"['https://somefarang.itch.io', 'https://efilheim.bandcamp.com/releases', 'https://twitter.com/StrayBasilisk']",62.14901447328,48,38.625,166.25,3.967,95,3.563,302,3.319,375,3.789,202,4.509,41,4.153,37,3.065,398,4.079,66,-39.964039553259
143664,Nuclear Arms 7: Railway to Heaven,"[1356, 5336, 46401, 60332, 102655, 47181, 153958]",7,nuclear-arms-7-railway-to-heaven,2019-04-29T23:39:36Z,2019-04-22T14:05:43Z,2023-08-06T01:56:53Z,21,96,44,https://api.ldjam.com/vx/node2/get/1356+5336+46401+60332+102655+47181+153958,/events/ludum-dare/44/nuclear-arms-7-railway-to-heaven,"['https://twitter.com/BrodieBeaman', 'https://twitter.com/Logicon211', 'https://twitter.com/FTL_Sloth', 'https://twitter.com/Kaput33', 'https://twitter.com/GodTierLuck', 'https://ldjam.com/events/ludum-dare/42/nuclear-arms-6-waste-wizards-tricks', 'https://twitter.com/electricbatman', 'https://twitter.com/NachoTrap', 'https://ldjam.com/users/logicon211/']",101.00505037878,29,25.25,29.428571428571,3.963,96,4.054,42,3.143,522,3.833,169,3.393,645,,,4,43,3.667,257,16.22083097878
153037,Arrow of Light,"[113438, 153061]",2,arrow-of-light,2019-04-29T12:42:22Z,2019-04-29T11:41:16Z,2023-08-06T01:56:53Z,79,97,44,https://api.ldjam.com/vx/node2/get/113438+153061,/events/ludum-dare/44/arrow-of-light,['https://hubol.bandcamp.com/album/arrow-of-light-ost'],100,108,108.875,117.125,3.961,97,3.909,87,3.599,190,3.757,222,3.668,470,3.948,81,3.164,353,3.789,181,-11.133050859412
149408,D E A T H S   G R A S P,"[80199, 42307, 35588, 152926]",4,d-e-a-t-h-s-g-r-a-s-p,2019-04-30T01:06:39Z,2019-04-27T03:18:40Z,2023-08-06T01:56:53Z,42,98,44,https://api.ldjam.com/vx/node2/get/80199+42307+35588+152926,/events/ludum-dare/44/d-e-a-t-h-s-g-r-a-s-p,[],105.65410875907,102,78,81,3.956,98,3.192,637,3.083,566,3.905,130,4.531,36,4.096,48,,,4.316,25,10.431526074847
145897,Danko,"[139881, 104074, 104050, 154082]",4,danko,2019-04-30T00:35:59Z,2019-04-25T13:38:37Z,2023-08-06T01:56:53Z,97,99,44,https://api.ldjam.com/vx/node2/get/139881+104074+104050+154082,/events/ludum-dare/44/danko,"['https://twitter.com/PadlukaPadla', 'https://twitter.com/Lanius00', 'https://twitter.com/Pixel_Error_', 'https://twitter.com/_wazti_']",74.74958193863,61,55.875,159.42857142857,3.953,99,3.646,233,3.275,413,4.128,44,4.484,52,3.75,162,,,4.061,69,-29.163502069889
142143,HackZ Memories,[142142],1,hackz-memories,2019-04-30T00:27:06Z,2019-04-16T10:51:23Z,2023-08-06T01:56:53Z,53,100,44,https://api.ldjam.com/vx/node2/get/142142,/events/ludum-dare/44/hackz-memories,"['https://blackpotion.itch.io/hackz-memories', 'https://twitter.com/blackpotionhq', 'https://twitter.com/kavaliero', 'https://www.youtube.com/watch?v=teVRe4W5Ql0', 'https://blackpotion.fr']",141.0820802038,79,77.875,64.2,3.952,100,3.702,186,4.032,31,3.726,250,,,,,,,3.921,113,16.715580092057
143399,NECROCAT 9000,"[1846, 5376, 8760, 8093]",4,necrocat-9000,2019-04-30T01:55:46Z,2019-04-21T22:56:40Z,2023-08-06T01:56:53Z,31,100,44,https://api.ldjam.com/vx/node2/get/1846+5376+8760+8093,/events/ludum-dare/44/necrocat-9000,"['https://twitter.com/zambonimacaroni', 'https://zambo.fun', 'https://soundcloud.com/zambonimacaroni', 'https://youtu.be/iSPk5onkyVk']",95.781215788562,40,38.875,43.375,3.952,100,3.845,107,3.524,220,4.012,82,4.202,151,4.11,44,4.073,31,3.854,139,16.505309027959
153504,Lifeblood,"[35538, 112276]",2,lifeblood,2019-04-29T21:25:37Z,2019-04-29T20:01:05Z,2023-08-06T01:56:53Z,17,100,44,https://api.ldjam.com/vx/node2/get/35538+112276,/events/ludum-dare/44/lifeblood,[],112.15224028079,9,20.125,22.666666666667,3.952,100,3.571,297,3.6,189,4.35,14,4.667,18,,,,,4.5,8,3.0994490910485
153996,Cat Outta Hell,"[6610, 2617]",2,cat-outta-hell,2019-04-30T00:42:50Z,2019-04-29T23:51:07Z,2023-08-06T01:56:53Z,17,100,44,https://api.ldjam.com/vx/node2/get/6610+2617,/events/ludum-dare/44/cat-outta-hell,[],105.44025350322,5,23.625,22.25,3.952,100,3.762,146,3.25,429,3.929,117,3.452,602,4.184,25,2.895,503,3.675,251,8.3585392745208
151444,Soul Exchange,"[112701, 664, 152837]",3,soul-exchange,2019-04-30T01:45:34Z,2019-04-28T09:21:23Z,2023-08-06T01:56:53Z,39,104,44,https://api.ldjam.com/vx/node2/get/112701+664+152837,/events/ludum-dare/44/soul-exchange,"['https://twitter.com/GonelliT', 'https://twitter.com/spacedeveloper', 'https://twitter.com/wonchwonch', 'https://wonch.itch.io/soul-exchange']",74.145211833341,19,27.625,51.25,3.951,104,3.99,63,4.029,32,2.83,947,4.029,262,3.806,135,2.622,678,3.551,353,-17.275650668318
149811,Blood Rite,"[10431, 120357]",2,blood-rite-1,2019-04-29T23:26:43Z,2019-04-27T08:30:28Z,2023-08-06T01:56:53Z,35,105,44,https://api.ldjam.com/vx/node2/get/10431+120357,/events/ludum-dare/44/blood-rite-1,[],102.79123375001,64,63,60.625,3.95,105,3.967,71,3.746,110,3.602,352,3.915,329,3.621,235,3.364,248,3.797,176,15.352884803348
153024,Heart Knight,[7225],1,heart-knight,2019-04-29T11:43:58Z,2019-04-29T11:26:47Z,2023-08-06T01:56:53Z,22,106,44,https://api.ldjam.com/vx/node2/get/7225,/events/ludum-dare/44/heart-knight,[],113.05081956748,13,32.75,30.428571428571,3.948,106,3.707,184,2.879,795,3.69,284,4.155,172,3.25,406,,,3.327,539,13.574033268454
153379,Life Hunter,"[5864, 6559]",2,life-hunter,2019-04-29T20:28:09Z,2019-04-29T18:06:24Z,2023-08-06T01:56:53Z,20,106,44,https://api.ldjam.com/vx/node2/get/5864+6559,/events/ludum-dare/44/life-hunter,[],113.77048362261,6,37.375,29.875,3.948,106,4.018,51,3.929,47,3.625,333,4.304,105,3.589,257,2.865,526,3.893,125,16.252502560007
154055,Guardian Sphere,[81771],1,guardian-sphere,2019-04-30T00:50:15Z,2019-04-30T00:10:35Z,2023-08-06T01:56:53Z,39,106,44,https://api.ldjam.com/vx/node2/get/81771,/events/ludum-dare/44/guardian-sphere,"['https://www.instagram.com/challenger.aaa/?hl=fr', 'https://pixel-boy.itch.io/guardian-sphere', 'https://challenger-aaa.tumblr.com/', 'https://twitter.com/notifications', 'https://2pblog.tumblr.com/']",78.707388097792,34,42.125,78.857142857143,3.948,106,3.701,187,3.032,618,3.61,345,4.69,14,3.447,316,,,3.673,254,-13.410534663584
143717,PigsyBanksy,"[748, 141432, 153928, 149479]",4,pigsybanksy,2019-04-30T01:34:05Z,2019-04-22T15:47:59Z,2023-08-06T01:56:53Z,18,109,44,https://api.ldjam.com/vx/node2/get/748+141432+153928+149479,/events/ludum-dare/44/pigsybanksy,[],105.23671581316,17,29.625,27.75,3.942,109,3.635,237,3.558,208,4.173,30,4.185,162,3.692,192,3.417,228,3.74,212,17.212365980466
153458,Blood for Blood,"[146126, 5825]",2,blood-for-blood,2019-04-29T21:56:12Z,2019-04-29T19:22:41Z,2023-08-06T01:56:53Z,25,109,44,https://api.ldjam.com/vx/node2/get/146126+5825,/events/ludum-dare/44/blood-for-blood,['https://youtu.be/HgxuTG1FyWM'],120.6622848001,27,47.5,44.833333333333,3.942,109,3.791,135,3.605,186,3.558,383,4.523,37,,,,,3.869,132,14.740871645196
145679,H2GO Tayne's Adventure,"[9162, 2574, 9161, 107764]",4,h2go-taynes-adventure,2019-04-30T01:01:30Z,2019-04-25T08:47:43Z,2023-08-06T01:56:53Z,18,111,44,https://api.ldjam.com/vx/node2/get/9162+2574+9161+107764,/events/ludum-dare/44/h2go-taynes-adventure,[],104.68808890985,15,27.125,25.75,3.94,111,3.521,340,3.583,197,2.46,1061,4.5,43,4.023,60,1.929,924,4.063,67,15.95948405261
139546,Lifelust,"[59026, 122671, 146391]",3,lifelust,2019-04-30T00:27:49Z,2019-03-14T14:09:13Z,2023-08-06T01:56:53Z,73,112,44,https://api.ldjam.com/vx/node2/get/59026+122671+146391,/events/ludum-dare/44/lifelust,"['https://ldjam.com/users/mateusboga/', 'https://ldjam.com/users/hugonun', 'https://ldjam.com/users/kamaraum']",102.19435408488,99,76.5,74.25,3.938,112,3.757,152,2.932,739,3.907,128,4.413,66,4.127,40,3.151,358,4.014,81,15.761277639258
149704,BOB,"[1358, 154097]",2,bob,2019-04-30T00:49:35Z,2019-04-27T07:31:21Z,2023-08-06T01:56:53Z,58,112,44,https://api.ldjam.com/vx/node2/get/1358+154097,/events/ludum-dare/44/bob,[],92.684821791252,25,56.375,66.625,3.938,112,3.695,197,3.371,327,3.742,235,4.5,43,3.841,117,3.635,148,3.883,127,-11.954909367438
145316,Heart of the Grove,"[34551, 9905]",2,heart-of-the-grove,2019-04-30T00:54:09Z,2019-04-24T21:08:20Z,2023-08-06T01:56:53Z,57,114,44,https://api.ldjam.com/vx/node2/get/34551+9905,/events/ludum-dare/44/heart-of-the-grove,[],114.7638083514,95,87.75,77.285714285714,3.934,114,3.327,510,3.73,117,3.687,290,4.469,55,3.868,109,,,4.007,84,11.957292132795
154308,Spirits of the Unknown,[54609],1,spirits-of-the-unknown,2019-04-30T02:04:23Z,2019-04-30T01:05:59Z,2023-08-06T01:56:53Z,26,115,44,https://api.ldjam.com/vx/node2/get/54609,/events/ludum-dare/44/spirits-of-the-unknown,['https://twitter.com/TheSomeoneXD'],72.162131841357,16,14.125,32.142857142857,3.933,115,3.083,722,3.033,617,3.117,741,4.081,218,,,3.517,184,4.383,14,-17.034143568976
