id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
173583,ZERMATT: ZERO,"[25, 17469, 134642]",3,zermatt-zero,2019-10-07T22:19:57Z,2019-10-07T22:09:30Z,2024-08-06T07:18:54Z,30,59,45,https://api.ldjam.com/vx/node2/get/25+17469+134642,/events/ludum-dare/45/zermatt-zero,[],95.824787696644,52,36.5,46.571428571429,4.14,59,3.628,282,3.488,340,3.357,521,4.744,2,4.279,15,3.042,,4.488,5,15.228874310921
166368,Scribble from Scratch,"[78772, 35993, 75844, 77957, 82958, 82892, 101647, 121272]",8,scribble-from-scratch,2019-10-07T20:00:46Z,2019-10-04T11:18:37Z,2024-08-06T07:18:54Z,42,60,45,https://api.ldjam.com/vx/node2/get/78772+35993+75844+77957+82958+82892+101647+121272,/events/ludum-dare/45/scribble-from-scratch,[],99.593769478411,39,45.875,47.25,4.138,60,4.032,63,3.947,98,3.685,300,4.457,41,3.289,404,3.429,234,3.817,206,15.802661499019
168161,Scrap Time,"[5221, 81196, 91279, 12867]",4,scrap-time,2019-10-07T22:21:24Z,2019-10-04T21:50:33Z,2024-08-06T07:18:54Z,19,61,45,https://api.ldjam.com/vx/node2/get/5221+81196+91279+12867,/events/ludum-dare/45/scrap-time,[],126.37305588507,2,26.75,23.666666666667,4.136,61,4.136,37,3.273,484,3.643,335,4.614,11,,,,,4.048,80,7.157634448926
172312,Gargolite,"[56661, 113956]",2,gargolite,2019-10-07T21:23:42Z,2019-10-07T12:55:23Z,2024-08-06T07:18:54Z,36,62,45,https://api.ldjam.com/vx/node2/get/56661+113956,/events/ludum-dare/45/gargolite,"['https://ldjam.com/events/ludum-dare/45/gargolite/$175760', 'http://brusi.itch.io/gargolite']",97.47504830238,15,42.875,46.125,4.13,62,4.033,62,4.078,64,3.196,654,4.163,165,3.922,105,2.471,671,3.75,249,3.9436844846089
161489,Neon Void,"[48617, 56995, 105683]",3,neon-void,2019-10-07T09:43:04Z,2019-09-22T19:09:06Z,2024-08-06T07:18:54Z,61,63,45,https://api.ldjam.com/vx/node2/get/48617+56995+105683,/events/ludum-dare/45/neon-void,[],115.64487612401,104,82.75,71.857142857143,4.129,63,3.914,113,3.679,206,4.029,108,4.164,164,4.157,35,,,4.271,28,14.066438606441
171851,In the Rain,"[5017, 171967]",2,in-the-rain,2019-10-07T01:07:22Z,2019-10-07T01:03:46Z,2024-08-06T07:18:54Z,15,64,45,https://api.ldjam.com/vx/node2/get/5017+171967,/events/ludum-dare/45/in-the-rain,[],66.794748757207,16,10.875,25.375,4.125,64,4.021,68,3.792,160,3.521,407,3.708,448,3.875,123,2.625,598,3.891,153,-13.753703584906
165138,Absorb,"[103952, 104029, 125719, 115393]",4,absorb,2019-10-07T16:06:34Z,2019-10-03T10:05:11Z,2024-08-06T07:18:54Z,56,65,45,https://api.ldjam.com/vx/node2/get/103952+104029+125719+115393,/events/ludum-dare/45/absorb,[],75.987727894235,54,39.625,69.625,4.123,65,3.935,101,3.594,268,4.138,75,4.297,94,3.642,219,3.211,311,3.715,281,-4.8725276630939
169007,Epoch,"[19409, 8735, 1668, 93526]",4,epoch,2019-10-07T21:29:12Z,2019-10-05T04:26:46Z,2024-08-06T07:18:54Z,38,66,45,https://api.ldjam.com/vx/node2/get/19409+8735+1668+93526,/events/ludum-dare/45/epoch,['https://cosmicadventuresquad.itch.io/epoch'],65.511485686642,32,25.375,60.125,4.119,66,3.924,109,2.991,704,4.208,54,4.392,54,4.364,7,2.549,639,3.915,138,-17.045211822964
165362,The Firebrand,"[77195, 133559]",2,the-firebrand,2019-10-07T22:05:25Z,2019-10-03T15:16:00Z,2024-08-06T07:18:54Z,96,67,45,https://api.ldjam.com/vx/node2/get/77195+133559,/events/ludum-dare/45/the-firebrand,"['https://selkkie.itch.io/', 'https://dwam.itch.io/the-firebrand/devlog/104357/the-firebrand-flowchart-guide-walkthrough', 'https://dwam.itch.io/']",100.06990563594,147,89.5,103.28571428571,4.118,67,3.554,335,3.668,213,3.97,139,4.377,62,3.944,94,,,4.456,10,-4.9924499929113
159708,Unwritten,"[97, 2428, 8809]",3,unwritten,2019-10-07T23:51:43Z,2019-09-02T13:54:30Z,2024-08-06T07:18:54Z,23,68,45,https://api.ldjam.com/vx/node2/get/97+2428+8809,/events/ludum-dare/45/unwritten,['https://youtu.be/uDwo7ZIMvww'],128.14465510344,5,39,28.285714285714,4.111,68,3.833,144,4.426,11,3.907,159,4.185,150,,,3.609,162,3.769,234,17.059088449719
160877,BoBoBot ,"[147563, 138414]",2,bobobot,2019-10-07T22:57:39Z,2019-09-17T11:37:30Z,2024-08-06T07:18:54Z,26,69,45,https://api.ldjam.com/vx/node2/get/147563+138414,/events/ludum-dare/45/bobobot,"['https://www.evankingmusic.com', 'https://evanking.bandcamp.com', 'https://twitter.com/EvanKingAudio', 'https://www.youtube.com/user/EvanKingAudio']",95.533436840643,27,26.125,39.5,4.105,69,3.987,85,3.421,395,3.851,185,4.303,91,,,,,3.653,312,0.15810286552083
162265,Terminal Reset,"[10732, 127908, 113873]",3,terminal-reset,2019-10-07T22:54:05Z,2019-09-26T21:04:47Z,2024-08-06T07:18:54Z,26,70,45,https://api.ldjam.com/vx/node2/get/10732+127908+113873,/events/ludum-dare/45/terminal-reset,[],110.86254008138,21,27.5,26.714285714286,4.104,70,3.917,112,3.396,407,3.583,368,4.521,23,3.652,214,2.125,,4.125,56,16.053239637589
170972,You Broke the Game,"[170971, 170978]",2,you-broke-the-game,2019-10-07T21:39:20Z,2019-10-06T16:04:59Z,2024-08-06T07:18:54Z,60,71,45,https://api.ldjam.com/vx/node2/get/170971+170978,/events/ludum-dare/45/you-broke-the-game,"['https://www.suvrik.com/', 'http://olegklishin.com', 'https://www.newgrounds.com/audio/listen/499413']",67.700320038633,25,27.5,69.714285714286,4.103,71,3.926,106,2.64,950,2.732,949,4.486,33,,,3.5,201,3.7,290,-26.584757150988
160815,Bonnie,"[2890, 81362]",2,bonnie,2019-10-07T22:53:31Z,2019-09-16T18:33:25Z,2024-08-06T07:18:54Z,14,72,45,https://api.ldjam.com/vx/node2/get/2890+81362,/events/ludum-dare/45/bonnie,[],115.47005383793,2,28,22,4.1,72,4.025,67,3.3,468,3.775,233,4.55,18,3.925,104,2.975,427,3.95,121,11.087467933673
173287,Sweet Nothing,"[166004, 173644, 173533, 173525]",4,sweet-nothing,2019-10-07T21:30:50Z,2019-10-07T21:27:36Z,2024-08-06T07:18:54Z,37,72,45,https://api.ldjam.com/vx/node2/get/166004+173644+173533+173525,/events/ludum-dare/45/sweet-nothing,[],99.288247181471,46,34.75,41.428571428571,4.1,72,4.088,46,3.725,189,3.9,161,,,4.141,39,4,51,3.973,115,13.374318472175
159502,Uballto,[317],1,uballto,2019-10-07T05:07:53Z,2019-08-28T22:13:42Z,2024-08-06T07:18:54Z,51,74,45,https://api.ldjam.com/vx/node2/get/317,/events/ludum-dare/45/uballto,"['https://gamejolt.com/games/uballto/443474', 'https://www.omiyagames.com/']",63.349490090583,24,22.875,77.333333333333,4.095,74,4.165,29,4.614,4,3.318,548,,,,,3.201,319,3.507,412,-33.061759424139
160032,Trashquest,"[482, 484, 448]",3,trashquest,2019-10-07T21:52:45Z,2019-09-05T21:03:07Z,2024-08-06T07:18:54Z,28,74,45,https://api.ldjam.com/vx/node2/get/482+484+448,/events/ludum-dare/45/trashquest,"['https://unity.com', 'https://www.audiotool.com', 'https://www.audacityteam.org']",89.541897898637,22,33.875,43.25,4.095,74,4.083,48,4.214,35,4.214,51,4.393,53,3.974,81,3.732,126,3.763,242,-1.4977020435426
162640,Inky,"[138513, 154117]",2,inky,2019-10-07T22:34:55Z,2019-09-28T20:59:01Z,2024-08-06T07:18:54Z,15,74,45,https://api.ldjam.com/vx/node2/get/138513+154117,/events/ludum-dare/45/inky,[],94.319159750837,29,17.125,23.142857142857,4.095,74,3.932,104,4,74,4.239,42,4.217,129,,,2.594,,3.857,178,13.284303119776
172340,Loomed,[2932],1,loomed,2019-10-07T15:19:36Z,2019-10-07T13:28:56Z,2024-08-06T07:18:54Z,20,74,45,https://api.ldjam.com/vx/node2/get/2932,/events/ludum-dare/45/loomed,[],111.87942975686,0,23,22.142857142857,4.095,74,4.214,23,3.575,286,3.625,347,4.091,215,,,2.735,553,3.925,133,1.9171073676718
159868,You are Nothing,"[8294, 81441, 48869]",3,you-are-nothing-1,2019-10-07T21:50:24Z,2019-09-03T16:06:04Z,2024-08-06T07:18:54Z,39,78,45,https://api.ldjam.com/vx/node2/get/8294+81441+48869,/events/ludum-dare/45/you-are-nothing-1,[],104.90265111066,48,60.25,55.75,4.091,78,4,77,3.891,122,3.818,203,4.065,232,3.583,247,2.802,519,3.726,277,12.230765304577
160696,The Legend of Sky Stones,[4018],1,the-legends-of-sky-stones,2019-10-06T16:20:31Z,2019-09-15T09:41:56Z,2024-08-06T07:18:54Z,34,79,45,https://api.ldjam.com/vx/node2/get/4018,/events/ludum-dare/45/the-legends-of-sky-stones,"['https://digital-mosaic-games.itch.io/legend-of-sky-stones**', 'https://twitter.com/Thanyx2']",105.13149660757,30,36.75,39.142857142857,4.081,79,3.743,197,3.122,603,3.392,492,4.512,29,,,3.557,179,4.083,72,14.254339322645
173140,Untitled Goop Game,[38996],1,untitled-goop-game,2019-10-07T20:52:48Z,2019-10-07T20:47:35Z,2024-08-06T07:18:54Z,35,79,45,https://api.ldjam.com/vx/node2/get/38996,/events/ludum-dare/45/untitled-goop-game,[],85.137078571272,48,27,43.714285714286,4.081,79,4.047,58,3.884,125,2.89,854,3.779,390,,,3.321,268,3.388,518,5.623150871388
161344,The Idea Explorer,[32890],1,the-idea-explorer,2019-10-07T22:47:39Z,2019-09-21T22:03:11Z,2024-08-06T07:18:54Z,20,81,45,https://api.ldjam.com/vx/node2/get/32890,/events/ludum-dare/45/the-idea-explorer,[],107.71355506505,25,26.25,27,4.08,81,3.48,392,3.98,87,4.18,62,4.06,235,4.18,28,,,4.22,43,16.603993190929
167783,Cutey Berry,[113438],1,cutey-berry,2019-10-07T20:46:22Z,2019-10-04T21:02:46Z,2024-08-06T07:18:54Z,19,81,45,https://api.ldjam.com/vx/node2/get/113438,/events/ludum-dare/45/cutey-berry,"['https://twitter.com/sylviefluff', 'https://twitter.com/videoChess']",85.096294339676,18,18.375,26.375,4.08,81,4.02,69,3.92,109,2.56,1016,4.16,166,4.043,60,4.167,27,3.891,153,0.92594568111764
163302,Soundmarine,[920],1,soundmarine,2019-10-07T22:57:07Z,2019-09-30T11:46:40Z,2024-08-06T07:18:54Z,60,83,45,https://api.ldjam.com/vx/node2/get/920,/events/ludum-dare/45/soundmarine,"['https://youtu.be/om80uA44I5o', 'https://dustyroom.itch.io/soundmarine']",52.748167228876,3,25.25,104.85714285714,4.073,83,3.398,453,3.5,327,3.184,662,4.726,3,4.632,2,,,4.32,22,-49.966588703254
161089,Little Guardian,"[122244, 164547]",2,little-guardian,2019-10-07T21:21:50Z,2019-09-19T12:55:04Z,2024-08-06T07:18:54Z,38,84,45,https://api.ldjam.com/vx/node2/get/122244+164547,/events/ludum-dare/45/little-guardian,"['https://soundcloud.com/clockmaker1', 'https://justcamh.itch.io/']",104.22816197796,42,48.75,52.428571428571,4.069,84,4,77,3.784,162,3.333,536,3.931,295,4.052,59,,,3.75,249,13.726755138961
163283,Ignis Universia: Eternal Sister Saga,"[1976, 2446, 163288]",3,ignis-universia-eternal-sister-saga,2019-10-07T21:44:27Z,2019-09-30T11:09:54Z,2024-08-06T07:18:54Z,67,85,45,https://api.ldjam.com/vx/node2/get/1976+2446+163288,/events/ludum-dare/45/ignis-universia-eternal-sister-saga,['https://wingless-seraph.net'],97.967420601212,70,80.5,97,4.068,85,3.763,180,2.898,780,3.232,624,4.665,7,,,4.099,38,3.824,201,-10.451868112571
167471,wallpunch,"[817, 23390]",2,wallpunch,2019-10-07T22:48:52Z,2019-10-04T19:58:39Z,2024-08-06T07:18:54Z,17,86,45,https://api.ldjam.com/vx/node2/get/817+23390,/events/ludum-dare/45/wallpunch,"['https://eidovolta.bandcamp.com/album/wallpunch', 'https://eidovolta.bandcamp.com/', 'https://youtu.be/0pEpYZZK8fo', 'https://twitter.com/AurelDev']",86.20727341165,0,17,23.875,4.065,86,4,77,3.935,105,2.543,1020,4.261,109,4.174,31,2.679,,3.913,140,-15.617425684164
168814,FactoriNode,"[120051, 11897]",2,factorinode,2019-10-07T13:56:44Z,2019-10-05T01:08:26Z,2024-08-06T07:18:54Z,22,87,45,https://api.ldjam.com/vx/node2/get/120051+11897,/events/ludum-dare/45/factorinode,[],113.99276416723,18,28.75,26.428571428571,4.06,87,3.88,121,3.64,231,4.12,82,3.06,807,,,2.348,733,3.087,758,16.261016858278
161580,Sentience,"[161578, 161579]",2,sentience,2019-10-07T22:00:25Z,2019-09-23T09:01:37Z,2024-08-06T07:18:54Z,43,88,45,https://api.ldjam.com/vx/node2/get/161578+161579,/events/ludum-dare/45/sentience,[],101.62235385848,11,27.625,27.75,4.058,88,3.962,93,3.519,322,4.096,90,3.462,599,3.981,79,2.729,558,3.846,183,9.2562901481509
168651,Word of Mouth,[94933],1,word-of-mouth-1,2019-10-07T21:55:49Z,2019-10-04T23:21:42Z,2024-08-06T07:18:54Z,15,89,45,https://api.ldjam.com/vx/node2/get/94933,/events/ludum-dare/45/word-of-mouth-1,[],64.009547898905,11,7.375,21.714285714286,4.05,89,4.1,44,3.95,96,4.225,47,3.85,342,3.55,267,4.194,24,,,-22.998205762531
171852,Sosig,"[55689, 165592, 122344]",3,sosig,2019-10-07T22:55:27Z,2019-10-07T01:05:10Z,2024-08-06T07:18:54Z,30,90,45,https://api.ldjam.com/vx/node2/get/55689+165592+122344,/events/ludum-dare/45/sosig,[],97.430763227989,9,32.75,35.5,4.044,90,3.971,91,3.221,519,3.182,667,4.106,203,3.955,90,4.088,40,3.788,227,-0.33389074849298
162072,SpaceCrafter,"[34666, 34711, 47388]",3,spacecrafter,2019-10-07T22:52:27Z,2019-09-25T21:18:09Z,2024-08-06T07:18:54Z,30,91,45,https://api.ldjam.com/vx/node2/get/34666+34711+47388,/events/ludum-dare/45/spacecrafter,[],88.723136057033,51,38.375,49.75,4.041,91,4.01,75,3.69,201,3.21,640,3.823,360,3.792,159,3.202,318,3.611,342,12.188265413775
172816,Code:NOTHING,[5724],1,codenothing,2019-10-07T19:03:25Z,2019-10-07T19:01:25Z,2024-08-06T07:18:54Z,32,92,45,https://api.ldjam.com/vx/node2/get/5724,/events/ludum-dare/45/codenothing,[],106.06601717798,9,28.125,26,4.04,92,3.98,88,4.34,16,4.125,78,3.58,518,3.8,152,3.225,306,3.674,300,9.924216318941
169923,Cast Away,"[77247, 95122, 171204]",3,cast-away,2019-10-07T02:52:54Z,2019-10-05T17:34:17Z,2024-08-06T07:18:54Z,25,93,45,https://api.ldjam.com/vx/node2/get/77247+95122+171204,/events/ludum-dare/45/cast-away,[],110.60155696244,10,48.625,40.75,4.038,93,3.938,99,3.125,598,3.85,186,4.125,194,3.974,81,2.672,575,3.731,271,14.017542509914
165344,Black Hat,"[85869, 40622]",2,black-hat,2019-10-07T20:21:34Z,2019-10-03T15:00:25Z,2024-08-06T07:18:54Z,23,94,45,https://api.ldjam.com/vx/node2/get/85869+40622,/events/ludum-dare/45/black-hat,[],110.7823418814,27,27,30.666666666667,4.034,94,4.017,73,3.5,327,3.714,278,3.81,370,,,,,4.321,21,14.919631652431
161830,Kicked Out,"[5764, 161918]",2,kicked-out,2019-10-07T22:31:12Z,2019-09-24T15:23:14Z,2024-08-06T07:18:54Z,15,95,45,https://api.ldjam.com/vx/node2/get/5764+161918,/events/ludum-dare/45/kicked-out,[],94.626890290303,12,17.125,20.125,4.028,95,3.778,166,3.342,456,3.611,356,4,261,4.235,17,4.389,6,4.25,32,3.4100653635666
166623,Rottenville,"[57647, 46827, 172646]",3,rottenville,2019-10-07T21:48:55Z,2019-10-04T14:09:12Z,2024-08-06T07:18:54Z,34,96,45,https://api.ldjam.com/vx/node2/get/57647+46827+172646,/events/ludum-dare/45/rottenville,[],117.29433824119,30,54,46,4.022,96,4,77,2.648,944,3.102,735,4.189,146,,,3.702,136,3.814,210,13.451695133713
170129,バクラウBloodless,"[125328, 1066, 125603, 122235, 165581, 171134, 170153, 172074]",8,bloodless,2019-10-07T08:14:42Z,2019-10-05T20:34:25Z,2024-08-06T07:18:54Z,133,97,45,https://api.ldjam.com/vx/node2/get/125328+1066+125603+122235+165581+171134+170153+172074,/events/ludum-dare/45/bloodless,"['https://youtu.be/WuXDD34Ajvg', 'https://ldjam.com/events/ludum-dare/45/bloodless/bloodless-reusable-code', 'https://ldjam.com/events/ludum-dare/45/bloodless/bloodless-sound-design-process', 'https://ldjam.com/events/ludum-dare/45/bloodless/$176434', 'https://ldjam.com/events/ludum-dare/45/bloodless/bloodless-level-design-process', 'https://ldjam.com/events/ludum-dare/45/bloodless/bloodless-art-process', 'https://ldjam.com/events/ludum-dare/45/bloodless/$176471']",100,145,107.375,198,4.021,97,3.709,219,3.742,179,3.524,406,4.378,61,4.072,54,2.49,660,4.16,53,-31.958618256023
160060,Tale of the Dreamer,[105],1,tale-of-the-dreamer,2019-10-07T22:37:08Z,2019-09-06T11:49:51Z,2024-08-06T07:18:54Z,20,98,45,https://api.ldjam.com/vx/node2/get/105,/events/ludum-dare/45/tale-of-the-dreamer,[],60.092521257733,3,8.125,26.857142857143,4.02,98,3.66,252,3.26,489,3.7,287,4.36,67,4.083,49,,,4.48,8,-42.741037314793
171131,Null Is Zero,[82723],1,null-is-zero,2019-10-07T20:43:34Z,2019-10-06T17:53:11Z,2024-08-06T07:18:54Z,19,99,45,https://api.ldjam.com/vx/node2/get/82723,/events/ludum-dare/45/null-is-zero,[],120.52197909616,1,24.875,29,4.019,99,3.981,86,4.222,34,3.778,230,3.444,614,,,,,,,-7.2546771246429
172610,Space trial,[52048],1,space-trial,2019-10-07T21:47:21Z,2019-10-07T17:07:01Z,2024-08-06T07:18:54Z,22,99,45,https://api.ldjam.com/vx/node2/get/52048,/events/ludum-dare/45/space-trial,[],112.35850830774,5,34.875,28.625,4.019,99,3.926,106,3.722,191,3,783,4.315,85,3.865,128,3.096,370,3.981,112,14.266217925299
164117,Detective Pawsome,"[126294, 160489, 164787]",3,detective-pawsome,2019-10-07T21:50:02Z,2019-10-01T21:30:24Z,2024-08-06T07:18:54Z,22,101,45,https://api.ldjam.com/vx/node2/get/126294+160489+164787,/events/ludum-dare/45/detective-pawsome,"['https://www.youtube.com/channel/UCu_iNzHWaCwvYfEQE17kqSg', 'https://twitch.tv/maayainsane', 'https://twitter.com/instafluffTV', 'https://spoti.fi/2VRex3b', 'https://twitch.tv/instafluff', 'https://twitter.com/maaya_art', 'https://www.youtube.com/watch?v=pSHLQ5gs-p8', 'https://www.instafluff.tv/DetectivePawsome?channel=[yourchannel]&overlay=true`', 'https://soundcloud.com/patrik-herman-composer', 'https://www.instafluff.tv/DetectivePawsome']",89.344592115868,37,22.75,29.5,4.018,101,4.054,56,3.893,120,3.321,545,4.304,90,4.196,24,3.288,283,4.135,55,-8.7129070824723
169992,Robbie,"[113191, 171144]",2,robbie,2019-10-07T22:41:36Z,2019-10-05T18:30:39Z,2024-08-06T07:18:54Z,53,102,45,https://api.ldjam.com/vx/node2/get/113191+171144,/events/ludum-dare/45/robbie,[],83.516998078065,41,24.5,41.285714285714,4.013,102,3.75,189,3.213,524,3.641,337,4.413,47,4.115,43,,,4,101,2.5550058035147
163522,Nothing but naked,"[52783, 162425]",2,nothing-but-naked,2019-10-07T20:49:10Z,2019-09-30T19:15:12Z,2024-08-06T07:18:54Z,68,103,45,https://api.ldjam.com/vx/node2/get/52783+162425,/events/ludum-dare/45/nothing-but-naked,[],93.874916777593,116,88.125,105.625,4.005,103,3.793,161,3.678,207,4.121,80,4.238,121,3.82,143,4.106,35,3.863,175,-5.3502951439398
163845,We have Nothing!,"[163767, 163807]",2,we-have-nothing,2019-10-06T21:02:20Z,2019-10-01T12:18:08Z,2024-08-06T07:18:54Z,23,104,45,https://api.ldjam.com/vx/node2/get/163767+163807,/events/ludum-dare/45/we-have-nothing,[],109.18515182896,34,34.125,29.625,4,104,4.018,71,3.839,140,3.929,150,3.357,656,3.135,488,3.722,127,3.625,336,13.587887566821
165337,Faze,"[124969, 125187, 125193, 125278, 167958, 164562]",6,faze,2019-10-07T22:55:58Z,2019-10-03T14:50:08Z,2024-08-06T07:18:54Z,69,104,45,https://api.ldjam.com/vx/node2/get/124969+125187+125193+125278+167958+164562,/events/ludum-dare/45/faze,[],92.37258995395,70,66.875,90.714285714286,4,104,3.825,147,4.012,73,4.361,18,4.12,200,3.699,191,2.25,764,3.816,207,-4.2505838483888
168035,Buried Things,[770],1,buried-things,2019-10-07T21:53:27Z,2019-10-04T21:35:32Z,2024-08-06T07:18:54Z,51,104,45,https://api.ldjam.com/vx/node2/get/770,/events/ludum-dare/45/buried-things,[],94.3755922449,71,69.25,78.75,4,104,3.763,180,3.593,270,3.56,382,4.106,203,3.844,135,3.833,98,3.753,248,3.2192114263456
170437,PROJECT BIND,"[2538, 146453, 1363]",3,project-bind,2019-10-07T21:08:48Z,2019-10-06T02:32:32Z,2024-08-06T07:18:54Z,43,104,45,https://api.ldjam.com/vx/node2/get/2538+146453+1363,/events/ludum-dare/45/project-bind,[],93.449357243087,69,39.625,53,4,104,3.951,95,3.235,508,3.745,258,4.356,70,4,68,,,3.833,193,15.567538071276
172174,Totally not Settlers,"[6600, 7102, 163744]",3,totally-not-settlers,2019-10-07T21:56:19Z,2019-10-07T09:43:18Z,2024-08-06T07:18:54Z,23,104,45,https://api.ldjam.com/vx/node2/get/6600+7102+163744,/events/ludum-dare/45/totally-not-settlers,['https://game-icons.net/'],114.75060724612,6,26.5,24.142857142857,4,104,3.739,202,3.152,570,3.696,289,3.826,358,,,2.028,835,2.955,844,7.2575324766541
172602,Locked,[172590],1,locked,2019-10-07T17:16:20Z,2019-10-07T17:02:14Z,2024-08-06T07:18:54Z,48,104,45,https://api.ldjam.com/vx/node2/get/172590,/events/ludum-dare/45/locked,[],94.529253760483,61,60.875,69.125,4,104,4.044,59,3.612,253,4.125,78,3.574,524,3.61,232,3.886,87,3.484,426,7.1424327298274
173371,Roomba Rumble,"[11975, 12146]",2,roomba-rumble,2019-10-07T22:42:52Z,2019-10-07T21:41:40Z,2024-08-06T07:18:54Z,18,104,45,https://api.ldjam.com/vx/node2/get/11975+12146,/events/ludum-dare/45/roomba-rumble,[],112.07575835013,18,25.75,24.571428571429,4,104,3.935,101,4.13,49,4.174,65,3.348,663,,,3.5,201,3.348,545,16.573519612562
165641,Becoming Something.,[54448],1,becoming-something,2019-10-07T21:52:43Z,2019-10-03T20:20:53Z,2024-08-06T07:18:54Z,23,111,45,https://api.ldjam.com/vx/node2/get/54448,/events/ludum-dare/45/becoming-something,[],98.058067569092,43,31.25,38.285714285714,3.986,111,3.75,189,4.056,67,4.257,37,3.776,394,,,3.574,173,3.944,126,17.379662099645
162750,m_void1,[143090],1,m-void1,2019-10-07T21:53:34Z,2019-09-29T05:39:15Z,2024-08-06T07:18:54Z,19,112,45,https://api.ldjam.com/vx/node2/get/143090,/events/ludum-dare/45/m-void1,[],89.294839055448,40,22.625,29.375,3.982,112,3.589,304,3.667,214,4.161,72,3.732,428,3.75,176,2.896,473,4.161,52,16.557528158922
167626,Dungscoot,"[1607, 6308]",2,dungscoot,2019-10-07T22:49:33Z,2019-10-04T20:32:34Z,2024-08-06T07:18:54Z,26,113,45,https://api.ldjam.com/vx/node2/get/1607+6308,/events/ludum-dare/45/dungscoot,[],116.88443793331,0,36.375,27.625,3.981,113,3.827,145,3.577,283,3.519,410,4.212,134,3.646,216,3.08,385,3.846,183,13.724814061547
160275,Blackout,"[5241, 141563, 160503]",3,blackout,2019-10-07T22:05:50Z,2019-09-10T04:37:28Z,2024-08-06T07:18:54Z,21,114,45,https://api.ldjam.com/vx/node2/get/5241+141563+160503,/events/ludum-dare/45/blackout,[],92.426801133866,20,21.25,25.875,3.98,114,3.74,201,3.646,227,3.935,147,3.84,350,3.563,256,2.675,573,3.9,145,8.850086046027
172570,Rainbow cube,"[97716, 163709, 145638, 163745, 174339]",5,rainbow-cube,2019-10-07T19:02:10Z,2019-10-07T16:38:35Z,2024-08-06T07:18:54Z,21,114,45,https://api.ldjam.com/vx/node2/get/97716+163709+145638+163745+174339,/events/ludum-dare/45/rainbow-cube,['https://yheekygames.itch.io/rainbow-cube'],107.62972830887,15,29.25,26.25,3.98,114,3.92,110,3.78,165,2.96,812,3.9,310,3.261,425,2.143,806,3.48,435,15.07929111375
164376,Notorious Bum,"[11202, 145919, 163966, 145644, 153409]",5,notorious-bum,2019-10-07T21:57:19Z,2019-10-02T11:35:46Z,2024-08-06T07:18:54Z,22,116,45,https://api.ldjam.com/vx/node2/get/11202+145919+163966+145644+153409,/events/ludum-dare/45/notorious-bum,"['https://drestin.itch.io/notorious-bum', 'https://drestin.itch.io/notorious-bum-patched']",100.99504938362,18,25.5,26,3.979,116,3.938,99,3.729,184,4.021,113,3.792,384,3.938,97,4.458,3,3.896,150,15.192147168246
173526,Ragtag Rescue,[44963],1,ragtag-rescue,2019-10-07T22:16:17Z,2019-10-07T22:00:34Z,2024-08-06T07:18:54Z,26,117,45,https://api.ldjam.com/vx/node2/get/44963,/events/ludum-dare/45/ragtag-rescue,"['https://twitter.com/Battlepus1', 'http://twitter.com/michaelkocha', 'http://twitter.com/timruswick']",37.216146378239,0,6.25,46.125,3.978,117,3.867,128,3.977,88,4.148,74,4.205,138,4.011,67,3.57,175,3.682,296,-64.148263030896
173943,Gnom,[6306],1,gnom,2019-10-08T00:50:25Z,2019-10-08T00:25:16Z,2024-08-06T07:18:54Z,16,118,45,https://api.ldjam.com/vx/node2/get/6306,/events/ludum-dare/45/gnom,"['https://twitter.com/FcValise', 'https://octostudio.itch.io/gnom']",112.05720941474,12,27.625,26.285714285714,3.977,118,3.705,221,4.262,28,3.114,726,4.273,103,3.868,125,2.947,448,3.905,143,12.041658919053
163327,UNPROTECTED HEX,"[133277, 90764]",2,unprotected-hex,2019-10-07T13:37:12Z,2019-09-30T12:59:38Z,2024-08-06T07:18:54Z,14,119,45,https://api.ldjam.com/vx/node2/get/133277+90764,/events/ludum-dare/45/unprotected-hex,[],72.872112825046,1,9.625,21.857142857143,3.976,119,4.167,28,3.69,201,3.929,150,3.524,552,,,2.471,671,2.971,838,-31.938609027023
164890,Oracle Pine,"[124255, 168307]",2,redwood-oracle-1,2019-10-07T21:55:19Z,2019-10-02T23:50:17Z,2024-08-06T07:18:54Z,44,120,45,https://api.ldjam.com/vx/node2/get/124255+168307,/events/ludum-dare/45/redwood-oracle-1,"['https://twitter.com/starrySquids', 'https://twitter.com/swanijam']",95.572070284978,74,55.375,61.625,3.975,120,3.65,258,3.9,116,3.517,413,4.139,183,4.18,28,2.627,597,4.258,31,17.397522196262
162508,Guns & Stuff,"[9013, 9168, 186534]",3,guns-stuff,2019-10-07T21:24:43Z,2019-09-28T06:27:32Z,2024-08-06T07:18:54Z,16,121,45,https://api.ldjam.com/vx/node2/get/9013+9168+186534,/events/ludum-dare/45/guns-stuff,[],108.56202966836,17,16.5,20,3.972,121,4.028,65,3.417,397,3.75,244,4.306,89,,,,,4.278,27,11.803398874989
