id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
288496,SNIP SNAP BOOM,"[52048, 52546, 121103]",3,snip-snap-boom,2022-04-05T00:24:18Z,2022-04-04T13:55:50Z,2024-10-29T18:18:57Z,33,11,50,https://api.ldjam.com/vx/node2/get/52048+52546+121103,/events/ludum-dare/50/snip-snap-boom,[],43.214232372195,4,7.75,42.5,4.393,11,4.417,7,4.06,68,4.595,7,4.61,42,4.375,24,3.75,260,4,189,-53.708995011372
280088,The Lars Mission,"[52174, 47013, 55462, 169797]",4,the-lars-mission,2022-04-04T23:02:59Z,2022-03-28T11:00:54Z,2024-10-29T18:18:57Z,79,12,50,https://api.ldjam.com/vx/node2/get/52174+47013+55462+169797,/events/ludum-dare/50/the-lars-mission,[],108.06864539166,272,153.375,86.625,4.386,12,4.205,34,4.018,82,4.286,74,4.701,14,4.402,20,4.106,92,4.238,77,-15.77331956479
277346,VargaVinter,"[25021, 26231, 93735, 3784]",4,vargavinter,2022-04-05T01:04:14Z,2022-03-14T16:48:07Z,2024-10-29T18:18:57Z,32,13,50,https://api.ldjam.com/vx/node2/get/25021+26231+93735+3784,/events/ludum-dare/50/vargavinter,"['https://www.instagram.com/cardcade_wmg', 'https://twitter.com/bradsucks', 'https://www.instagram.com/bradsucks', 'https://twitter.com/windmillgames', 'https://twitter.com/ebernerd', 'https://www.youtube.com/user/devjeeper']",107.15167512214,51,31,32,4.383,13,4.033,103,3.4,601,4.133,173,4.517,74,4.7,2,,,4.8,1,-1.8019493938034
282442,Wicked flame!,"[131814, 131818]",2,wicked-flame,2022-04-04T19:43:23Z,2022-03-31T21:57:26Z,2024-10-29T18:18:57Z,68,14,50,https://api.ldjam.com/vx/node2/get/131814+131818,/events/ludum-dare/50/wicked-flame,[],132.98853489389,52,53.5,35.714285714286,4.382,14,4.25,25,4.412,10,4.647,3,4.414,122,,,3.339,461,3.985,208,-1.4487344279411
289178,Mr. Final Boss,"[181481, 214979, 289182, 281840, 239880, 83492, 123877, 261449]",8,mr-final-boss,2022-04-05T00:57:16Z,2022-04-04T22:20:56Z,2024-10-29T18:18:57Z,46,15,50,https://api.ldjam.com/vx/node2/get/181481+214979+289182+281840+239880+83492+123877+261449,/events/ludum-dare/50/mr-final-boss,"['https://enjl.itch.io/', 'https://twitter.com/nomisT3730', 'https://twitter.com/ibanplays', 'https://soundcloud.com/plusma', 'https://twitter.com/oroshibu', 'https://trensient.itch.io/', 'https://twitter.com/ViktorKraus2', 'https://duckonaut.github.io/', 'https://twitter.com/daimpixels', 'https://twitter.com/aneckdope']",103.24255802703,53,46.5,44.625,4.372,15,4.174,43,3.976,101,4.291,70,4.779,7,4.105,97,4.024,117,4.279,60,-5.6559260496758
284380,Hearts Ablaze,"[187667, 187752, 266304]",3,hearts-ablaze,2022-04-05T01:58:14Z,2022-04-01T23:10:12Z,2024-10-29T18:18:57Z,38,16,50,https://api.ldjam.com/vx/node2/get/187667+187752+266304,/events/ludum-dare/50/hearts-ablaze,[],77.328156359138,63,29.375,50.125,4.367,16,4.398,11,3.694,295,4.082,206,4.531,66,4.542,11,3.596,339,4,189,-4.6304318808805
278404,Jailbound Joyride,"[261538, 278403]",2,jailbound-joyride,2022-04-05T00:01:29Z,2022-03-22T13:38:14Z,2024-10-29T18:18:57Z,48,17,50,https://api.ldjam.com/vx/node2/get/261538+278403,/events/ludum-dare/50/jailbound-joyride,[],108.73151321685,87,61.625,53.125,4.363,17,4.442,5,3.775,219,4.298,65,4.519,72,4.231,48,3.802,238,4.147,116,1.6421459229122
276831,KEYMASHER ULTIMATE,"[109702, 144107, 122839, 162338]",4,keymasher-ultimate,2022-04-04T17:37:33Z,2022-03-09T14:00:19Z,2024-10-29T18:18:57Z,31,18,50,https://api.ldjam.com/vx/node2/get/109702+144107+122839+162338,/events/ludum-dare/50/keymasher-ultimate,['https://twitter.com/teagher'],78.775209278287,26,19.625,32.625,4.355,18,4.371,13,4.306,20,3.8,525,4.355,162,4.233,47,4.35,33,4.097,142,-7.3588888293799
289580,Dino Fate,"[7893, 285897, 283837]",3,dino-fate,2022-04-05T01:52:47Z,2022-04-05T00:44:07Z,2024-10-29T18:18:57Z,23,19,50,https://api.ldjam.com/vx/node2/get/7893+285897+283837,/events/ludum-dare/50/dino-fate,[],115.24430571616,24,31.875,25,4.348,19,4.565,2,3.804,205,4.283,78,3.891,490,4.109,92,4.587,6,3.891,271,2.8991510855053
288526,lose95,"[182408, 50696]",2,lose95,2022-04-05T00:30:46Z,2022-04-04T14:16:01Z,2024-10-29T18:18:57Z,49,20,50,https://api.ldjam.com/vx/node2/get/182408+50696,/events/ludum-dare/50/lose95,[],69.075906106164,12,32.625,69.375,4.346,20,4.221,28,4.463,8,4.184,142,4.368,154,4.132,78,3.746,265,4.098,141,-45.178774855929
276497,Orbles,"[12833, 12991, 236586, 288462, 264145, 290166, 290453]",7,orbles,2022-04-05T00:55:22Z,2022-03-06T10:50:00Z,2024-10-29T18:18:57Z,89,21,50,https://api.ldjam.com/vx/node2/get/12833+12991+236586+288462+264145+290166+290453,/events/ludum-dare/50/orbles,[],36.400549446403,32,13.25,122.125,4.343,21,4.095,77,3.971,103,4.322,56,4.641,31,4.339,29,3.321,469,4.139,122,-52.032459352681
287120,Void Prison,"[278885, 129643, 289441]",3,void-prison,2022-04-03T14:24:42Z,2022-04-03T13:50:35Z,2024-10-29T18:18:57Z,85,22,50,https://api.ldjam.com/vx/node2/get/278885+129643+289441,/events/ludum-dare/50/void-prison,"['https://store.steampowered.com/app/1964260/Void_Prison/', 'https://twitter.com/voidrockstudios']",58.940868453273,30,26.75,104,4.335,22,4.417,7,3.505,489,4.136,171,4.35,165,,,,,4.107,135,-46.925510756572
288312,Protocol Delta,[250426],1,protocol-delta,2022-04-05T00:04:22Z,2022-04-04T08:18:39Z,2024-10-29T18:18:57Z,65,23,50,https://api.ldjam.com/vx/node2/get/250426,/events/ludum-dare/50/protocol-delta,['https://patrickdearteaga.com/'],125.61536840379,81,91.125,78.333333333333,4.331,23,4.526,4,3.818,193,3.643,700,4.269,204,,,,,4.146,117,-17.138794472665
280295,Board to DEATH,"[160810, 78371]",2,board-to-death,2022-04-05T00:18:12Z,2022-03-28T19:21:11Z,2024-10-29T18:18:57Z,55,24,50,https://api.ldjam.com/vx/node2/get/160810+78371,/events/ludum-dare/50/board-to-death,[],92.847669088526,95,43.75,59.142857142857,4.328,24,4.207,33,4.198,39,3.776,553,4.422,118,,,3.615,328,4.284,58,1.1037220720505
278700,We Need To Talk,"[183602, 216666]",2,we-need-to-talk,2022-04-04T22:13:29Z,2022-03-23T15:50:54Z,2024-10-29T18:18:57Z,128,25,50,https://api.ldjam.com/vx/node2/get/183602+216666,/events/ludum-dare/50/we-need-to-talk,[],96.111913933705,140,92.375,184.14285714286,4.306,25,4.183,39,4.077,61,4.451,19,4.484,87,,,4.324,41,4.183,106,-42.940259784254
279170,RUN COFFEE RUN,[218810],1,run-coffee-run,2022-04-04T23:07:14Z,2022-03-25T12:08:05Z,2024-10-29T18:18:57Z,30,25,50,https://api.ldjam.com/vx/node2/get/218810,/events/ludum-dare/50/run-coffee-run,"['https://youtu.be/TtaGsV36Pec', 'https://aerloth.itch.io/run-coffee-run', 'https://twitter.com/aerloth', 'https://labs.xaoscollective.com/ld50/', 'https://labs.xaoscollective.com/ld50/RUNCOFFEERUN-LD50-WIN64.zip']",86.354181563718,48,27.125,37.375,4.306,25,4.264,23,4,85,4.25,91,4.514,75,3.926,183,3.9,180,4.129,124,2.1507836910498
280513,The Railroad to Elsewhere,[237261],1,the-railroad-to-elsewhere,2022-04-04T23:19:13Z,2022-03-29T09:45:13Z,2024-10-29T18:18:57Z,61,27,50,https://api.ldjam.com/vx/node2/get/237261,/events/ludum-dare/50/the-railroad-to-elsewhere,[],67.43873745966,48,40.875,103.85714285714,4.304,27,3.824,210,3.837,183,4.103,193,4.824,2,4.441,17,,,4.647,6,-39.586983022524
287790,Later...,"[54442, 49332, 288232, 182454]",4,later,2022-04-05T00:46:42Z,2022-04-03T22:40:55Z,2024-10-29T18:18:57Z,66,28,50,https://api.ldjam.com/vx/node2/get/54442+49332+288232+182454,/events/ludum-dare/50/later,"['https://www.instagram.com/doctorjedd/', 'https://twitter.com/kizupixels/media?lang=en', 'https://youtube.com/drjedd', 'https://twitter.com/doctorjedd', 'https://www.artstation.com/lucasprince', 'https://www.artstation.com/kizu', 'https://freesound.org/people/creeeeak/sounds/531021/', 'https://www.instagram.com/3.5kizu/?hl=en', 'https://twitter.com/henriforshort', 'https://freesound.org/people/aglinder/sounds/265577/', 'https://kizupixels.itch.io/later', 'https://freesound.org/people/InspectorJ/sounds/332407/']",99.630312967453,46,67.25,68.75,4.301,28,3.806,227,3.784,218,3.918,376,4.801,5,4.324,30,4.242,59,4.538,14,-31.187192382436
289413,Dungeon Dummies,"[142396, 38357, 199501]",3,dungeon-dummies,2022-04-05T00:42:11Z,2022-04-04T23:56:42Z,2024-10-29T18:18:57Z,26,29,50,https://api.ldjam.com/vx/node2/get/142396+38357+199501,/events/ludum-dare/50/dungeon-dummies,['https://jlelic.itch.io/dungeon-dummies'],84.96063711599,43,25.625,36.5,4.3,29,4.143,54,3.957,109,3.057,1210,4.229,225,3.9,197,3.891,186,4.132,123,-1.9935555287575
288595,RIITA,"[250823, 263974, 264140, 253435, 250825, 278886, 250851]",7,riita,2022-04-05T00:56:29Z,2022-04-04T15:43:46Z,2024-10-29T18:18:57Z,60,30,50,https://api.ldjam.com/vx/node2/get/250823+263974+264140+253435+250825+278886+250851,/events/ludum-dare/50/riita,"['https://soundcloud.com/salks/sets/riita-sountrack', 'https://support.apple.com/en-us/HT202491']",120.16835362522,190,101.625,70.25,4.29,30,4,111,3.58,408,4.152,160,4.514,75,4.623,5,3.954,152,4.306,54,-6.1194411923645
284102,Necromicide,[138771],1,necromicide,2022-04-05T00:38:07Z,2022-04-01T21:27:14Z,2024-10-29T18:18:57Z,13,31,50,https://api.ldjam.com/vx/node2/get/138771,/events/ludum-dare/50/necromicide,[],99.373034571759,0,19.75,21,4.289,31,4,111,2.816,1107,3.132,1172,4.816,3,4.579,8,3.079,598,4.105,137,-19.242714691275
289004,Helly Belly,[101454],1,helly-belly,2022-04-04T21:23:30Z,2022-04-04T20:48:07Z,2024-10-29T18:18:57Z,44,32,50,https://api.ldjam.com/vx/node2/get/101454,/events/ludum-dare/50/helly-belly,[],63.869038502659,30,21.875,54.625,4.286,32,4.277,20,4.236,35,4.286,74,4.259,208,4.066,109,2.913,705,3.939,238,-27.84687288335
284459,Reversary,[171757],1,reversary,2022-04-05T00:32:33Z,2022-04-01T23:33:27Z,2024-10-29T18:18:57Z,50,33,50,https://api.ldjam.com/vx/node2/get/171757,/events/ludum-dare/50/reversary,[],78.731849360165,5,35.875,58.875,4.281,33,3.816,218,4.272,28,4.345,46,4.655,24,4.123,84,4.254,56,4.417,29,-45.710328596936
286079,GRIDLAST,[203113],1,gridlast,2022-04-05T01:56:04Z,2022-04-02T15:07:51Z,2024-10-29T18:18:57Z,54,34,50,https://api.ldjam.com/vx/node2/get/203113,/events/ludum-dare/50/gridlast,[],112.26827987756,68,45.375,42.285714285714,4.28,34,4.213,31,3.9,140,4,279,4.5,79,4.188,60,,,4.2,96,4.0201387926778
277538,Solar Death,[14061],1,solar-death,2022-04-04T23:50:16Z,2022-03-16T22:21:53Z,2024-10-29T18:18:57Z,17,35,50,https://api.ldjam.com/vx/node2/get/14061,/events/ludum-dare/50/solar-death,['https://twitter.com/SimexCode'],125.5755978255,13,25.625,23,4.275,35,4.125,62,4.375,12,4.5,12,4.425,113,5,,5,,4.425,27,-6.3223067956857
286791,Department Of Demise,"[235388, 239308, 234685, 240590, 237376, 123213]",6,department-of-demise,2022-04-04T14:48:33Z,2022-04-03T05:47:48Z,2024-10-29T18:18:57Z,71,35,50,https://api.ldjam.com/vx/node2/get/235388+239308+234685+240590+237376+123213,/events/ludum-dare/50/department-of-demise,"['https://youtu.be/q2geinZYPjE', 'http://twitter.com/jjbullfrog', 'https://twitter.com/EvanMalmud', 'https://www.alexathanos.com', 'https://www.sleepydonut.com/', 'https://tienart.com', 'https://soundcloud.com/sean-ettlin', 'https://forms.gle/U3gh9QuwG1MdfV6p9', 'https://twitter.com/daviddagostino_']",103.60011724508,131,76.875,72.625,4.275,35,3.871,181,4.077,61,4.218,119,4.606,44,4.643,3,4.393,21,4.268,65,-7.290554298313
281478,Pier Pressure,"[14647, 146224]",2,pier-pressure,2022-04-05T01:33:13Z,2022-03-30T19:03:30Z,2024-10-29T18:18:57Z,17,37,50,https://api.ldjam.com/vx/node2/get/14647+146224,/events/ludum-dare/50/pier-pressure,[],82.422559174473,21,15.625,24,4.273,37,4.386,12,3.909,135,4.409,28,4.386,142,4.136,77,4.364,30,4.114,132,2.0204061220407
279994,Rat King,"[156080, 289797, 292272]",3,rat-king,2022-04-05T00:53:28Z,2022-03-28T03:52:00Z,2024-10-29T18:18:57Z,27,38,50,https://api.ldjam.com/vx/node2/get/156080+289797+292272,/events/ludum-dare/50/rat-king,"['https://twitter.com/ConeOfFruits', 'https://twitter.com/Littleballbast1', 'https://twitter.com/leftover_cereal', 'https://www.youtube.com/channel/UCaz8sS1Ii-58cNLf1biL2KA', 'https://ldjam.com/users/error-macro/', 'https://twitter.com/Oklahome_', 'https://twitter.com/shemmmet', 'https://soundcloud.com/thelesserkallen']",65.533738229976,31,17.125,40.875,4.269,38,4.051,97,3.538,452,3.705,635,4.449,106,4.064,112,4.421,18,4.064,152,-18.461657102944
281835,Windtrails,"[9162, 2574, 9161, 107764]",4,wingtrails,2022-04-04T23:14:13Z,2022-03-31T08:27:14Z,2024-10-29T18:18:57Z,22,38,50,https://api.ldjam.com/vx/node2/get/9162+2574+9161+107764,/events/ludum-dare/50/wingtrails,"['https://www.youtube.com/watch?v=dp64BAgUlHU', 'https://inspirobot.me/']",159.52654308521,26,49.625,27.333333333333,4.269,38,3.96,134,3.86,165,3.82,503,4.558,54,,,,,4.7,3,0.29895432915021
286108,Hypercube Warrior,"[98503, 139916, 252305, 228522]",4,hypercube-warrior,2022-04-05T01:29:54Z,2022-04-02T15:24:44Z,2024-10-29T18:18:57Z,26,38,50,https://api.ldjam.com/vx/node2/get/98503+139916+252305+228522,/events/ludum-dare/50/hypercube-warrior,['https://cdn.discordapp.com/attachments/362784581344034816/960723457048469594/ld50.gif'],109.58716071873,28,32.125,27.75,4.269,38,4.404,9,4.308,19,3.577,784,4.25,210,4.115,89,2.75,807,3.885,276,2.2274447027336
283097,Life On Mars,"[105243, 104904]",2,life-on-mars,2022-04-05T00:13:55Z,2022-04-01T13:27:52Z,2024-10-29T18:18:57Z,52,41,50,https://api.ldjam.com/vx/node2/get/105243+104904,/events/ludum-dare/50/life-on-mars,[],60.377299763183,21,22.875,85,4.247,41,3.951,138,3.802,206,4.105,190,4.728,10,,,2.909,,4.488,20,-45.860970799629
283546,Tamaghost Jump!,"[279078, 283529]",2,tamaghost-jump,2022-04-05T00:34:03Z,2022-04-01T17:52:56Z,2024-10-29T18:18:57Z,29,42,50,https://api.ldjam.com/vx/node2/get/279078+283529,/events/ludum-dare/50/tamaghost-jump,['https://twitter.com/leef6010'],83.921401063258,16,22.625,37.857142857143,4.236,42,3.792,249,3,963,3.972,313,4.569,51,,,3.186,524,4.306,54,-24.970868128635
283979,Handbot in... Scrap Heap,"[278052, 283903, 278050, 284043, 284287]",5,handbot-in-scrap-heap,2022-04-05T01:57:08Z,2022-04-01T20:44:08Z,2024-10-29T18:18:57Z,20,43,50,https://api.ldjam.com/vx/node2/get/278052+283903+278050+284043+284287,/events/ludum-dare/50/handbot-in-scrap-heap,[],168.51179903821,40,75.25,27.5,4.231,43,4.04,99,3.86,165,3.82,503,4.685,18,4.12,86,3.84,219,4.365,39,-3.3908216920704
289404,The Manbutton Project,"[36785, 45824]",2,the-manbutton-project,2022-04-05T00:10:57Z,2022-04-04T23:53:10Z,2024-10-29T18:18:57Z,35,44,50,https://api.ldjam.com/vx/node2/get/36785+45824,/events/ludum-dare/50/the-manbutton-project,[],77.972650456869,42,22.875,44.142857142857,4.226,44,4.321,17,4.547,6,4.558,10,4.128,303,3.988,146,4.325,40,,,-10.200222717425
282221,Total Tele Terror - [TTT],[14368],1,total-tele-terror-ttt,2022-04-05T01:34:11Z,2022-03-31T17:59:29Z,2024-10-29T18:18:57Z,14,45,50,https://api.ldjam.com/vx/node2/get/14368,/events/ludum-dare/50/total-tele-terror-ttt,[],144.1472965885,7,43.375,21.875,4.225,45,4.1,74,3.9,140,4.225,115,4.425,113,4.225,50,4.2,67,4.211,89,-9.070596479571
277855,The Assessment,"[235765, 188483, 188482]",3,the-assessment,2022-04-05T01:39:34Z,2022-03-19T16:24:50Z,2024-10-29T18:18:57Z,137,46,50,https://api.ldjam.com/vx/node2/get/235765+188483+188482,/events/ludum-dare/50/the-assessment,[],100,288,168.375,180.25,4.222,46,4.198,35,3.497,506,4.014,276,4.391,140,4.548,9,4.222,62,4.141,120,-40.523828586682
289168,Seed Of Time,"[143796, 213604, 227279, 266242]",4,seed-of-time,2022-04-05T01:01:22Z,2022-04-04T22:16:19Z,2024-10-29T18:18:57Z,50,47,50,https://api.ldjam.com/vx/node2/get/143796+213604+227279+266242,/events/ludum-dare/50/seed-of-time,[],58.359207512176,15,23.5,70,4.221,47,4.064,89,3.321,687,3.386,989,4.785,6,4.304,34,2.67,853,4.254,69,-44.858903342964
277465,Very Long Spell,[212484],1,very-long-spell,2022-04-04T22:16:46Z,2022-03-16T13:32:05Z,2024-10-29T18:18:57Z,22,48,50,https://api.ldjam.com/vx/node2/get/212484,/events/ludum-dare/50/very-long-spell,['https://me-theo.itch.io/very-long-spell'],73.002337752741,2,11.125,25,4.217,48,4.435,6,3.348,658,3.261,1087,4.457,99,,,3.435,409,3.848,307,-31.710458059367
279303,H U N T E D,[747],1,h-u-n-t-e-d,2022-04-05T01:34:53Z,2022-03-25T21:13:50Z,2024-10-29T18:18:57Z,15,49,50,https://api.ldjam.com/vx/node2/get/747,/events/ludum-dare/50/h-u-n-t-e-d,[],131.73056280329,8,36.875,22.25,4.214,49,4.143,54,4.024,80,3.952,336,3.69,648,3.425,532,2.765,799,4.35,43,-15.721866784333
289479,Beyond The Veil,"[79680, 91644]",2,beyond-the-veil,2022-04-05T01:50:44Z,2022-04-05T00:19:17Z,2024-10-29T18:18:57Z,32,50,50,https://api.ldjam.com/vx/node2/get/79680+91644,/events/ludum-dare/50/beyond-the-veil,[],92.717264994553,62,30.625,41.857142857143,4.213,50,3.75,284,3.65,337,4.013,277,3.938,457,4.638,4,,,4.487,21,3.0026950591893
283820,Please Don't Date Me,"[9649, 9653]",2,please-dont-date-me,2022-04-04T23:27:27Z,2022-04-01T19:49:37Z,2024-10-29T18:18:57Z,20,51,50,https://api.ldjam.com/vx/node2/get/9649+9653,/events/ludum-dare/50/please-dont-date-me,"['https://twitter.com/yenneash', 'https://twitter.com/yanrishatum', 'https://dova-s.jp/_contents/author/profile121.html', 'https://yanri.cc/games/please_dont_date_me/']",138.34289277321,19,50,31,4.207,51,3.724,316,4.121,50,4.19,134,4.466,95,,,3.948,155,4.155,114,-11.80828963118
276672,Strata,[770],1,strata,2022-04-05T01:55:48Z,2022-03-07T23:35:47Z,2024-10-29T18:18:57Z,19,52,50,https://api.ldjam.com/vx/node2/get/770,/events/ludum-dare/50/strata,[],128.73782106835,12,29.625,21.571428571429,4.2,52,4.158,44,3.816,195,4.025,260,4.65,26,4.263,42,,,4.225,83,-1.3333929956627
280414,Gravity Is Inevitable,[280413],1,gravity-is-inevitable,2022-04-05T01:53:16Z,2022-03-29T02:05:23Z,2024-10-29T18:18:57Z,15,52,50,https://api.ldjam.com/vx/node2/get/280413,/events/ludum-dare/50/gravity-is-inevitable,[],104.08329997331,12,19.5,21.714285714286,4.2,52,4.35,15,3.85,175,3.7,641,4.1,322,4.125,80,,,3.75,405,-1.6584897839221
280677,Giraffe o'Clock,"[251170, 285629]",2,giraffe-oclock,2022-04-04T09:04:15Z,2022-03-29T15:07:31Z,2024-10-29T18:18:57Z,162,54,50,https://api.ldjam.com/vx/node2/get/251170+285629,/events/ludum-dare/50/giraffe-oclock,"['https://twitch.tv/kepsert', 'https://twitter.com/SylbieArts']",79.293757635769,73,62.875,212.5,4.179,54,4.016,107,3.491,508,3.815,512,4.276,197,4.138,75,4.166,74,4,189,-51.889639976685
282852,Ghost In The Washing Machine,"[66766, 56275, 291671]",3,ghost-in-the-washing-machine,2022-04-04T22:09:37Z,2022-04-01T08:52:17Z,2024-10-29T18:18:57Z,39,55,50,https://api.ldjam.com/vx/node2/get/66766+56275+291671,/events/ludum-dare/50/ghost-in-the-washing-machine,[],76.885174443849,51,30,51.75,4.17,55,4.19,36,4,85,3.02,1235,4.3,187,4.38,23,4.88,1,4.367,38,-15.147186257614
279036,OSTRO,"[218015, 218018]",2,ostro,2022-04-05T01:26:10Z,2022-03-24T21:37:07Z,2024-10-29T18:18:57Z,46,56,50,https://api.ldjam.com/vx/node2/get/218015+218018,/events/ludum-dare/50/ostro,['https://twitter.com/TotteriStudios'],54.866285443344,37,18.25,61.625,4.169,56,3.782,259,4.097,56,3.525,847,4.242,215,3.455,509,2.856,746,4.408,30,-29.355191181267
288777,No Match,"[225030, 226650, 226751]",3,no-match,2022-04-04T21:05:21Z,2022-04-04T18:26:51Z,2024-10-29T18:18:57Z,75,57,50,https://api.ldjam.com/vx/node2/get/225030+226650+226751,/events/ludum-dare/50/no-match,[],90.277350426339,92,81.5,107.25,4.164,57,3.759,277,3.673,315,3.876,429,4.578,48,4.449,16,3.229,508,4.223,84,-25.447424186924
